Gene,StateA,StateB
Z,cell_495,cell_598
E,cell_495,cell_612
R3,cell_495,cell_962
z,cell_495,cell_3183
R2,cell_496,cell_97
T,cell_496,cell_132
S,cell_496,cell_307
E,cell_496,cell_409
s,cell_496,cell_495
R3,cell_496,cell_502
N,cell_496,cell_699
Z,cell_496,cell_990
z,cell_496,cell_4396
Z,cell_502,cell_211
S,cell_502,cell_305
T,cell_502,cell_360
E,cell_502,cell_404
R3,cell_502,cell_496
R2,cell_502,cell_511
z,cell_502,cell_599
s,cell_502,cell_962
N,cell_502,cell_1667
R2,cell_506,cell_21
E,cell_506,cell_72
R3,cell_506,cell_136
z,cell_506,cell_244
S,cell_506,cell_253
N,cell_506,cell_296
s,cell_506,cell_419
Z,cell_506,cell_508
T,cell_506,cell_1090
S,cell_508,cell_9
R2,cell_508,cell_141
N,cell_508,cell_365
Z,cell_508,cell_506
s,cell_508,cell_510
T,cell_508,cell_512
z,cell_508,cell_514
E,cell_508,cell_606
R3,cell_508,cell_1446
T,cell_509,cell_97
R2,cell_509,cell_132
Z,cell_509,cell_133
N,cell_509,cell_376
R3,cell_509,cell_510
z,cell_509,cell_851
S,cell_509,cell_1375
s,cell_509,cell_1446
E,cell_509,cell_1526
S,cell_510,cell_41
R2,cell_510,cell_360
z,cell_510,cell_362
Z,cell_510,cell_419
s,cell_510,cell_508
R3,cell_510,cell_509
T,cell_510,cell_511
N,cell_510,cell_687
E,cell_510,cell_1394
E,cell_511,cell_77
R3,cell_511,cell_97
Z,cell_511,cell_134
N,cell_511,cell_469
R2,cell_511,cell_502
T,cell_511,cell_510
s,cell_511,cell_512
S,cell_511,cell_1377
z,cell_511,cell_1385
S,cell_512,cell_8
E,cell_512,cell_74
R3,cell_512,cell_95
T,cell_512,cell_508
s,cell_512,cell_511
N,cell_512,cell_938
R2,cell_512,cell_962
z,cell_512,cell_1085
Z,cell_512,cell_1090
S,cell_514,cell_42
Z,cell_514,cell_244
s,cell_514,cell_362
R3,cell_514,cell_484
z,cell_514,cell_508
N,cell_514,cell_580
R2,cell_514,cell_869
T,cell_514,cell_1085
E,cell_514,cell_1738
Z,cell_518,cell_97
N,cell_518,cell_104
T,cell_518,cell_133
R3,cell_518,cell_134
s,cell_518,cell_135
E,cell_518,cell_195
z,cell_518,cell_252
R2,cell_518,cell_990
S,cell_518,cell_1393
s,cell_526,cell_31
N,cell_526,cell_71
R3,cell_526,cell_127
z,cell_526,cell_146
T,cell_526,cell_153
E,cell_526,cell_294
S,cell_526,cell_684
R2,cell_526,cell_2040
Z,cell_526,cell_3821
T,cell_528,cell_147
Z,cell_528,cell_149
R3,cell_528,cell_152
R2,cell_528,cell_154
z,cell_528,cell_273
s,cell_528,cell_282
E,cell_528,cell_441
S,cell_528,cell_1130
N,cell_528,cell_1306
s,cell_536,cell_182
N,cell_536,cell_228
R2,cell_536,cell_266
E,cell_536,cell_436
S,cell_536,cell_667
T,cell_536,cell_678
Z,cell_536,cell_895
z,cell_536,cell_1013
R3,cell_536,cell_1126
E,cell_538,cell_4
Z,cell_538,cell_411
T,cell_538,cell_541
S,cell_538,cell_575
R3,cell_538,cell_759
s,cell_538,cell_1100
z,cell_538,cell_1435
N,cell_538,cell_1624
R2,cell_538,cell_2382
z,cell_541,cell_172
T,cell_541,cell_538
E,cell_541,cell_542
Z,cell_541,cell_554
R2,cell_541,cell_1016
R3,cell_541,cell_1357
N,cell_541,cell_1617
S,cell_541,cell_2145
s,cell_541,cell_2926
T,cell_542,cell_4
s,cell_542,cell_20
N,cell_542,cell_258
R2,cell_542,cell_375
E,cell_542,cell_541
Z,cell_542,cell_637
S,cell_542,cell_706
z,cell_542,cell_1829
R3,cell_542,cell_2175
Z,cell_549,cell_82
R3,cell_549,cell_87
S,cell_549,cell_146
T,cell_549,cell_272
R2,cell_549,cell_326
N,cell_549,cell_342
z,cell_549,cell_684
s,cell_549,cell_719
E,cell_549,cell_1023
R3,cell_550,cell_157
T,cell_550,cell_159
z,cell_550,cell_326
R2,cell_550,cell_684
E,cell_550,cell_801
Z,cell_550,cell_1015
N,cell_550,cell_1247
s,cell_550,cell_1423
S,cell_550,cell_2040
S,cell_554,cell_31
N,cell_554,cell_53
T,cell_554,cell_411
Z,cell_554,cell_541
E,cell_554,cell_637
s,cell_554,cell_684
z,cell_554,cell_719
R3,cell_554,cell_771
R2,cell_554,cell_1423
E,cell_556,cell_94
Z,cell_556,cell_185
s,cell_556,cell_263
N,cell_556,cell_593
R2,cell_556,cell_616
T,cell_556,cell_1395
S,cell_556,cell_1426
z,cell_556,cell_1905
R3,cell_556,cell_2678
R3,cell_557,cell_150
z,cell_557,cell_263
E,cell_557,cell_462
T,cell_557,cell_569
Z,cell_557,cell_667
R2,cell_557,cell_669
S,cell_557,cell_895
N,cell_557,cell_1532
s,cell_557,cell_1905
N,cell_560,cell_76
T,cell_560,cell_145
s,cell_560,cell_149
R2,cell_560,cell_150
S,cell_560,cell_170
Z,cell_560,cell_282
R3,cell_560,cell_669
E,cell_560,cell_700
z,cell_560,cell_761
z,cell_569,cell_40
Z,cell_569,cell_109
R2,cell_569,cell_144
s,cell_569,cell_350
T,cell_569,cell_557
N,cell_569,cell_838
R3,cell_569,cell_1206
S,cell_569,cell_1397
E,cell_569,cell_2709
R2,cell_575,cell_263
Z,cell_575,cell_274
N,cell_575,cell_409
S,cell_575,cell_538
s,cell_575,cell_616
z,cell_575,cell_669
E,cell_575,cell_699
R3,cell_575,cell_761
T,cell_575,cell_2145
s,cell_579,cell_374
z,cell_579,cell_375
R3,cell_579,cell_434
Z,cell_579,cell_447
T,cell_579,cell_456
N,cell_579,cell_1076
E,cell_579,cell_1397
R2,cell_579,cell_1829
S,cell_579,cell_2709
R2,cell_580,cell_0
T,cell_580,cell_283
Z,cell_580,cell_299
E,cell_580,cell_344
z,cell_580,cell_365
S,cell_580,cell_431
N,cell_580,cell_514
s,cell_580,cell_873
R3,cell_580,cell_1321
T,cell_585,cell_288
E,cell_585,cell_325
N,cell_585,cell_402
Z,cell_585,cell_434
R2,cell_585,cell_446
R3,cell_585,cell_447
s,cell_585,cell_644
S,cell_585,cell_1061
z,cell_585,cell_1462
R3,cell_593,cell_74
E,cell_593,cell_95
s,cell_593,cell_194
Z,cell_593,cell_387
z,cell_593,cell_388
N,cell_593,cell_556
T,cell_593,cell_607
R2,cell_593,cell_612
S,cell_593,cell_1498
R2,cell_598,cell_135
T,cell_598,cell_138
R3,cell_598,cell_322
E,cell_598,cell_385
Z,cell_598,cell_495
N,cell_598,cell_977
s,cell_598,cell_990
z,cell_598,cell_991
S,cell_598,cell_2607
E,cell_599,cell_76
Z,cell_599,cell_206
T,cell_599,cell_361
z,cell_599,cell_502
N,cell_599,cell_700
s,cell_599,cell_1082
R2,cell_599,cell_1385
S,cell_599,cell_2220
R3,cell_599,cell_4396
Z,cell_606,cell_72
T,cell_606,cell_74
N,cell_606,cell_293
E,cell_606,cell_508
R3,cell_606,cell_607
R2,cell_606,cell_1305
s,cell_606,cell_1394
z,cell_606,cell_1738
S,cell_606,cell_3055
S,cell_607,cell_54
Z,cell_607,cell_218
z,cell_607,cell_392
T,cell_607,cell_593
R3,cell_607,cell_606
R2,cell_607,cell_610
N,cell_607,cell_1395
E,cell_607,cell_1446
s,cell_607,cell_1526
E,cell_610,cell_22
Z,cell_610,cell_71
R2,cell_610,cell_607
T,cell_610,cell_612
s,cell_610,cell_1263
R3,cell_610,cell_1305
z,cell_610,cell_1533
S,cell_610,cell_1618
N,cell_610,cell_3821
R3,cell_612,cell_80
Z,cell_612,cell_385
z,cell_612,cell_389
s,cell_612,cell_409
E,cell_612,cell_495
R2,cell_612,cell_593
T,cell_612,cell_610
N,cell_612,cell_616
S,cell_612,cell_1620
Z,cell_616,cell_153
E,cell_616,cell_494
R2,cell_616,cell_556
s,cell_616,cell_575
N,cell_616,cell_612
z,cell_616,cell_627
R3,cell_616,cell_633
S,cell_616,cell_1100
T,cell_616,cell_3821
R3,cell_627,cell_149
Z,cell_627,cell_152
N,cell_627,cell_389
z,cell_627,cell_616
s,cell_627,cell_669
T,cell_627,cell_914
S,cell_627,cell_918
E,cell_627,cell_1509
R2,cell_627,cell_1905
N,cell_633,cell_80
z,cell_633,cell_149
Z,cell_633,cell_273
E,cell_633,cell_486
R3,cell_633,cell_616
s,cell_633,cell_761
S,cell_633,cell_1044
T,cell_633,cell_1045
R2,cell_633,cell_2678
N,cell_637,cell_354
Z,cell_637,cell_542
E,cell_637,cell_554
z,cell_637,cell_638
T,cell_637,cell_739
s,cell_637,cell_800
R2,cell_637,cell_807
R3,cell_637,cell_1165
S,cell_637,cell_2091
N,cell_638,cell_355
R3,cell_638,cell_446
R2,cell_638,cell_447
z,cell_638,cell_637
E,cell_638,cell_719
s,cell_638,cell_1023
T,cell_638,cell_1216
S,cell_638,cell_1525
Z,cell_638,cell_1829
N,cell_644,cell_43
T,cell_644,cell_289
S,cell_644,cell_299
E,cell_644,cell_328
Z,cell_644,cell_431
R2,cell_644,cell_445
s,cell_644,cell_585
z,cell_644,cell_811
R3,cell_644,cell_1143
R2,cell_646,cell_43
Z,cell_646,cell_44
z,cell_646,cell_49
S,cell_646,cell_212
E,cell_646,cell_343
N,cell_646,cell_445
s,cell_646,cell_661
T,cell_646,cell_1038
R3,cell_646,cell_1174
z,cell_647,cell_25
N,cell_647,cell_236
R2,cell_647,cell_308
s,cell_647,cell_309
T,cell_647,cell_1000
R3,cell_647,cell_1273
E,cell_647,cell_1708
S,cell_647,cell_2105
Z,cell_647,cell_2869
T,cell_648,cell_44
N,cell_648,cell_113
R3,cell_648,cell_308
z,cell_648,cell_318
E,cell_648,cell_655
Z,cell_648,cell_1038
S,cell_648,cell_1082
R2,cell_648,cell_1273
s,cell_648,cell_2220
Z,cell_653,cell_269
E,cell_653,cell_308
S,cell_653,cell_389
R3,cell_653,cell_655
N,cell_653,cell_918
T,cell_653,cell_1229
s,cell_653,cell_1237
z,cell_653,cell_1620
R2,cell_653,cell_1708
s,cell_654,cell_90
R3,cell_654,cell_269
T,cell_654,cell_343
Z,cell_654,cell_655
E,cell_654,cell_1038
N,cell_654,cell_1130
S,cell_654,cell_1306
R2,cell_654,cell_1776
z,cell_654,cell_1777
E,cell_655,cell_648
R3,cell_655,cell_653
Z,cell_655,cell_654
s,cell_655,cell_656
S,cell_655,cell_728
z,cell_655,cell_1275
T,cell_655,cell_1277
N,cell_655,cell_1442
R2,cell_655,cell_1809
T,cell_656,cell_51
S,cell_656,cell_76
Z,cell_656,cell_90
N,cell_656,cell_170
s,cell_656,cell_655
R2,cell_656,cell_1080
R3,cell_656,cell_1237
E,cell_656,cell_2220
z,cell_656,cell_2798
z,cell_658,cell_134
E,cell_658,cell_197
R2,cell_658,cell_206
T,cell_658,cell_243
s,cell_658,cell_251
R3,cell_658,cell_252
S,cell_658,cell_659
N,cell_658,cell_902
Z,cell_658,cell_1385
N,cell_659,cell_288
T,cell_659,cell_402
S,cell_659,cell_658
z,cell_659,cell_1052
s,cell_659,cell_2235
Z,cell_659,cell_2241
E,cell_659,cell_3319
R3,cell_659,cell_3376
R2,cell_659,cell_4030
E,cell_661,cell_66
R3,cell_661,cell_355
S,cell_661,cell_359
Z,cell_661,cell_394
R2,cell_661,cell_402
N,cell_661,cell_446
s,cell_661,cell_646
z,cell_661,cell_778
T,cell_661,cell_4030
T,cell_667,cell_109
s,cell_667,cell_183
E,cell_667,cell_189
R3,cell_667,cell_276
S,cell_667,cell_536
Z,cell_667,cell_557
N,cell_667,cell_734
z,cell_667,cell_1258
R2,cell_667,cell_1326
T,cell_669,cell_144
R2,cell_669,cell_557
R3,cell_669,cell_560
z,cell_669,cell_575
s,cell_669,cell_627
Z,cell_669,cell_1326
E,cell_669,cell_1338
S,cell_669,cell_1435
N,cell_669,cell_1530
S,cell_678,cell_109
N,cell_678,cell_230
R3,cell_678,cell_325
s,cell_678,cell_326
E,cell_678,cell_447
T,cell_678,cell_536
R2,cell_678,cell_719
Z,cell_678,cell_1397
z,cell_678,cell_1423
R3,cell_684,cell_84
T,cell_684,cell_156
S,cell_684,cell_526
z,cell_684,cell_549
R2,cell_684,cell_550
s,cell_684,cell_554
E,cell_684,cell_800
N,cell_684,cell_1249
Z,cell_684,cell_2926
E,cell_687,cell_32
s,cell_687,cell_365
R3,cell_687,cell_376
R2,cell_687,cell_378
T,cell_687,cell_469
N,cell_687,cell_510
z,cell_687,cell_873
S,cell_687,cell_931
Z,cell_687,cell_2095
N,cell_697,cell_206
E,cell_697,cell_282
R3,cell_697,cell_426
s,cell_697,cell_441
z,cell_697,cell_466
Z,cell_697,cell_700
R2,cell_697,cell_902
T,cell_697,cell_1066
S,cell_697,cell_2190
Z,cell_699,cell_1
S,cell_699,cell_4
s,cell_699,cell_494
N,cell_699,cell_496
E,cell_699,cell_575
T,cell_699,cell_706
z,cell_699,cell_1338
R3,cell_699,cell_1667
R2,cell_699,cell_3188
S,cell_700,cell_17
s,cell_700,cell_233
R2,cell_700,cell_464
E,cell_700,cell_560
N,cell_700,cell_599
Z,cell_700,cell_697
R3,cell_700,cell_1338
z,cell_700,cell_1667
T,cell_700,cell_2023
N,cell_706,cell_132
R2,cell_706,cell_376
R3,cell_706,cell_378
s,cell_706,cell_380
S,cell_706,cell_542
T,cell_706,cell_699
z,cell_706,cell_1067
Z,cell_706,cell_2091
E,cell_706,cell_2145
N,cell_719,cell_68
S,cell_719,cell_142
Z,cell_719,cell_172
T,cell_719,cell_266
s,cell_719,cell_549
z,cell_719,cell_554
E,cell_719,cell_638
R2,cell_719,cell_678
R3,cell_719,cell_3202
s,cell_728,cell_76
z,cell_728,cell_80
N,cell_728,cell_149
R3,cell_728,cell_389
S,cell_728,cell_655
R2,cell_728,cell_882
E,cell_728,cell_1082
Z,cell_728,cell_1306
T,cell_728,cell_2850
N,cell_729,cell_152
s,cell_729,cell_204
T,cell_729,cell_217
S,cell_729,cell_269
z,cell_729,cell_385
Z,cell_729,cell_389
E,cell_729,cell_991
R3,cell_729,cell_1306
R2,cell_729,cell_1582
S,cell_733,cell_63
T,cell_733,cell_75
E,cell_733,cell_362
R2,cell_733,cell_829
R3,cell_733,cell_838
N,cell_733,cell_1206
Z,cell_733,cell_1267
z,cell_733,cell_1394
s,cell_733,cell_1738
z,cell_734,cell_195
R3,cell_734,cell_197
R2,cell_734,cell_204
S,cell_734,cell_228
E,cell_734,cell_252
T,cell_734,cell_336
N,cell_734,cell_667
Z,cell_734,cell_1532
s,cell_734,cell_1582
S,cell_739,cell_1
Z,cell_739,cell_4
N,cell_739,cell_303
E,cell_739,cell_411
T,cell_739,cell_637
R3,cell_739,cell_1034
R2,cell_739,cell_1138
z,cell_739,cell_1216
s,cell_739,cell_2342
S,cell_758,cell_33
E,cell_758,cell_237
R2,cell_758,cell_759
z,cell_758,cell_893
s,cell_758,cell_1122
T,cell_758,cell_1202
Z,cell_758,cell_1299
N,cell_758,cell_1713
R3,cell_758,cell_2382
z,cell_759,cell_170
Z,cell_759,cell_413
R3,cell_759,cell_538
R2,cell_759,cell_758
S,cell_759,cell_761
s,cell_759,cell_1044
T,cell_759,cell_1357
E,cell_759,cell_2465
N,cell_759,cell_2798
R2,cell_761,cell_33
Z,cell_761,cell_281
N,cell_761,cell_404
z,cell_761,cell_560
R3,cell_761,cell_575
s,cell_761,cell_633
S,cell_761,cell_759
T,cell_761,cell_1203
E,cell_761,cell_1667
N,cell_771,cell_52
s,cell_771,cell_84
R2,cell_771,cell_324
T,cell_771,cell_413
R3,cell_771,cell_554
E,cell_771,cell_1165
Z,cell_771,cell_1357
S,cell_771,cell_1419
z,cell_771,cell_3202
s,cell_778,cell_49
E,cell_778,cell_52
S,cell_778,cell_209
T,cell_778,cell_315
R3,cell_778,cell_354
R2,cell_778,cell_397
z,cell_778,cell_661
Z,cell_778,cell_780
N,cell_778,cell_1165
R2,cell_780,cell_41
s,cell_780,cell_46
R3,cell_780,cell_258
T,cell_780,cell_305
S,cell_780,cell_360
z,cell_780,cell_394
Z,cell_780,cell_778
E,cell_780,cell_1184
N,cell_780,cell_2175
S,cell_794,cell_0
N,cell_794,cell_44
T,cell_794,cell_113
E,cell_794,cell_174
R2,cell_794,cell_431
Z,cell_794,cell_445
s,cell_794,cell_453
z,cell_794,cell_1313
R3,cell_794,cell_1762
Z,cell_800,cell_20
N,cell_800,cell_47
S,cell_800,cell_294
s,cell_800,cell_637
E,cell_800,cell_684
R2,cell_800,cell_801
R3,cell_800,cell_808
z,cell_800,cell_1023
T,cell_800,cell_2342
T,cell_801,cell_235
S,cell_801,cell_295
E,cell_801,cell_550
R2,cell_801,cell_800
N,cell_801,cell_805
s,cell_801,cell_807
R3,cell_801,cell_811
Z,cell_801,cell_976
z,cell_801,cell_1143
Z,cell_805,cell_23
R2,cell_805,cell_47
S,cell_805,cell_136
R3,cell_805,cell_253
N,cell_805,cell_801
z,cell_805,cell_1173
E,cell_805,cell_1247
s,cell_805,cell_1553
T,cell_805,cell_2606
S,cell_807,cell_105
Z,cell_807,cell_375
z,cell_807,cell_447
R2,cell_807,cell_637
s,cell_807,cell_801
T,cell_807,cell_1138
E,cell_807,cell_1423
R3,cell_807,cell_1462
N,cell_807,cell_1553
N,cell_808,cell_49
E,cell_808,cell_84
S,cell_808,cell_370
z,cell_808,cell_445
R3,cell_808,cell_800
R2,cell_808,cell_811
s,cell_808,cell_1165
Z,cell_808,cell_1313
T,cell_808,cell_2339
E,cell_811,cell_157
N,cell_811,cell_253
S,cell_811,cell_296
z,cell_811,cell_644
R3,cell_811,cell_801
R2,cell_811,cell_808
s,cell_811,cell_1462
Z,cell_811,cell_2366
T,cell_811,cell_2768
S,cell_829,cell_51
T,cell_829,cell_76
N,cell_829,cell_145
E,cell_829,cell_361
R2,cell_829,cell_733
Z,cell_829,cell_1308
R3,cell_829,cell_1534
z,cell_829,cell_2203
s,cell_829,cell_2850
Z,cell_838,cell_336
s,cell_838,cell_392
N,cell_838,cell_569
R3,cell_838,cell_733
E,cell_838,cell_851
S,cell_838,cell_1232
z,cell_838,cell_1526
T,cell_838,cell_1532
R2,cell_838,cell_1534
N,cell_843,cell_31
S,cell_843,cell_53
s,cell_843,cell_71
R3,cell_843,cell_210
z,cell_843,cell_335
T,cell_843,cell_384
E,cell_843,cell_853
Z,cell_843,cell_1263
R2,cell_843,cell_3142
Z,cell_851,cell_357
R3,cell_851,cell_362
s,cell_851,cell_484
z,cell_851,cell_509
E,cell_851,cell_838
R2,cell_851,cell_1068
S,cell_851,cell_1076
T,cell_851,cell_2405
N,cell_851,cell_2709
Z,cell_853,cell_132
R2,cell_853,cell_133
s,cell_853,cell_138
R3,cell_853,cell_209
z,cell_853,cell_245
S,cell_853,cell_354
E,cell_853,cell_843
T,cell_853,cell_990
N,cell_853,cell_2091
N,cell_869,cell_0
S,cell_869,cell_44
z,cell_869,cell_141
Z,cell_869,cell_212
s,cell_869,cell_361
R2,cell_869,cell_514
T,cell_869,cell_1082
R3,cell_869,cell_2717
E,cell_869,cell_2850
N,cell_873,cell_362
S,cell_873,cell_434
T,cell_873,cell_464
s,cell_873,cell_580
z,cell_873,cell_687
Z,cell_873,cell_1061
E,cell_873,cell_1206
R2,cell_873,cell_2023
R3,cell_873,cell_2709
z,cell_882,cell_74
s,cell_882,cell_75
R3,cell_882,cell_388
R2,cell_882,cell_728
N,cell_882,cell_911
E,cell_882,cell_1085
Z,cell_882,cell_1487
T,cell_882,cell_1738
S,cell_882,cell_1809
Z,cell_891,cell_182
E,cell_891,cell_236
T,cell_891,cell_331
R3,cell_891,cell_332
s,cell_891,cell_895
R2,cell_891,cell_918
z,cell_891,cell_1426
N,cell_891,cell_1708
S,cell_891,cell_1905
S,cell_893,cell_150
R2,cell_893,cell_170
s,cell_893,cell_332
E,cell_893,cell_452
z,cell_893,cell_758
R3,cell_893,cell_895
N,cell_893,cell_1080
Z,cell_893,cell_1126
T,cell_893,cell_1398
E,cell_895,cell_456
Z,cell_895,cell_536
S,cell_895,cell_557
s,cell_895,cell_891
R3,cell_895,cell_893
N,cell_895,cell_1079
T,cell_895,cell_1397
R2,cell_895,cell_1435
z,cell_895,cell_2382
N,cell_899,cell_209
s,cell_899,cell_370
Z,cell_899,cell_378
T,cell_899,cell_466
z,cell_899,cell_1066
S,cell_899,cell_1165
E,cell_899,cell_1419
R3,cell_899,cell_2091
R2,cell_899,cell_2095
z,cell_902,cell_103
R3,cell_902,cell_189
s,cell_902,cell_234
E,cell_902,cell_276
S,cell_902,cell_288
Z,cell_902,cell_464
N,cell_902,cell_658
R2,cell_902,cell_697
T,cell_902,cell_1061
R2,cell_911,cell_149
s,cell_911,cell_150
Z,cell_911,cell_154
E,cell_911,cell_283
S,cell_911,cell_332
T,cell_911,cell_344
N,cell_911,cell_882
R3,cell_911,cell_1905
z,cell_911,cell_2678
S,cell_914,cell_82
s,cell_914,cell_144
Z,cell_914,cell_146
R3,cell_914,cell_148
R2,cell_914,cell_350
T,cell_914,cell_627
E,cell_914,cell_1467
N,cell_914,cell_1533
z,cell_914,cell_3821
E,cell_918,cell_15
T,cell_918,cell_82
Z,cell_918,cell_272
S,cell_918,cell_627
N,cell_918,cell_653
R2,cell_918,cell_891
z,cell_918,cell_1100
s,cell_918,cell_1435
R3,cell_918,cell_1442
N,cell_931,cell_41
T,cell_931,cell_237
R3,cell_931,cell_375
z,cell_931,cell_434
S,cell_931,cell_687
E,cell_931,cell_1202
Z,cell_931,cell_1462
R2,cell_931,cell_2175
s,cell_931,cell_2366
S,cell_938,cell_91
R3,cell_938,cell_94
Z,cell_938,cell_102
z,cell_938,cell_283
T,cell_938,cell_365
s,cell_938,cell_469
R2,cell_938,cell_486
N,cell_938,cell_512
E,cell_938,cell_2678
E,cell_962,cell_80
T,cell_962,cell_141
S,cell_962,cell_318
Z,cell_962,cell_322
N,cell_962,cell_486
R3,cell_962,cell_495
s,cell_962,cell_502
R2,cell_962,cell_512
z,cell_962,cell_1082
Z,cell_971,cell_113
R2,cell_971,cell_289
R3,cell_971,cell_435
S,cell_971,cell_441
T,cell_971,cell_445
N,cell_971,cell_1038
E,cell_971,cell_1130
s,cell_971,cell_2190
z,cell_971,cell_2339
R2,cell_976,cell_20
N,cell_976,cell_23
T,cell_976,cell_92
z,cell_976,cell_374
s,cell_976,cell_375
S,cell_976,cell_381
Z,cell_976,cell_801
E,cell_976,cell_1015
R3,cell_976,cell_2366
s,cell_977,cell_1
R2,cell_977,cell_101
E,cell_977,cell_153
T,cell_977,cell_294
R3,cell_977,cell_368
z,cell_977,cell_437
Z,cell_977,cell_494
N,cell_977,cell_598
S,cell_977,cell_2342
N,cell_990,cell_1
z,cell_990,cell_205
R3,cell_990,cell_211
S,cell_990,cell_303
E,cell_990,cell_384
Z,cell_990,cell_496
R2,cell_990,cell_518
s,cell_990,cell_598
T,cell_990,cell_853
s,cell_991,cell_205
N,cell_991,cell_437
R2,cell_991,cell_439
R3,cell_991,cell_444
z,cell_991,cell_598
E,cell_991,cell_729
T,cell_991,cell_1718
S,cell_991,cell_2236
Z,cell_991,cell_3183
S,cell_997,cell_205
E,cell_997,cell_268
z,cell_997,cell_303
Z,cell_997,cell_310
T,cell_997,cell_355
N,cell_997,cell_1216
s,cell_997,cell_2236
R2,cell_997,cell_3376
R3,cell_997,cell_4030
z,cell_1000,cell_23
R3,cell_1000,cell_42
N,cell_1000,cell_374
E,cell_1000,cell_478
S,cell_1000,cell_484
T,cell_1000,cell_647
s,cell_1000,cell_1076
Z,cell_1000,cell_1173
R2,cell_1000,cell_1555
N,cell_1013,cell_60
s,cell_1013,cell_159
R2,cell_1013,cell_411
z,cell_1013,cell_536
E,cell_1013,cell_1138
S,cell_1013,cell_1258
R3,cell_1013,cell_1299
T,cell_1013,cell_1423
Z,cell_1013,cell_2382
N,cell_1015,cell_54
z,cell_1015,cell_331
Z,cell_1015,cell_550
E,cell_1015,cell_976
s,cell_1015,cell_1016
R3,cell_1015,cell_1041
S,cell_1015,cell_1395
T,cell_1015,cell_1426
R2,cell_1015,cell_2926
S,cell_1016,cell_40
E,cell_1016,cell_375
R2,cell_1016,cell_541
s,cell_1016,cell_1015
R3,cell_1016,cell_1202
z,cell_1016,cell_1397
Z,cell_1016,cell_1423
T,cell_1016,cell_2382
N,cell_1016,cell_3333
T,cell_1023,cell_435
R3,cell_1023,cell_445
E,cell_1023,cell_549
s,cell_1023,cell_638
z,cell_1023,cell_800
S,cell_1023,cell_1133
R2,cell_1023,cell_1143
N,cell_1023,cell_1174
Z,cell_1023,cell_1762
N,cell_1034,cell_315
E,cell_1034,cell_413
S,cell_1034,cell_466
R3,cell_1034,cell_739
T,cell_1034,cell_1165
z,cell_1034,cell_2190
s,cell_1034,cell_2339
Z,cell_1034,cell_2465
R2,cell_1034,cell_2486
z,cell_1038,cell_321
S,cell_1038,cell_444
T,cell_1038,cell_646
Z,cell_1038,cell_648
E,cell_1038,cell_654
N,cell_1038,cell_971
R2,cell_1038,cell_2235
R3,cell_1038,cell_2236
s,cell_1038,cell_4030
R2,cell_1041,cell_86
z,cell_1041,cell_124
Z,cell_1041,cell_157
S,cell_1041,cell_293
R3,cell_1041,cell_1015
T,cell_1041,cell_1122
s,cell_1041,cell_1202
E,cell_1041,cell_2366
N,cell_1041,cell_3055
E,cell_1044,cell_14
T,cell_1044,cell_86
Z,cell_1044,cell_123
S,cell_1044,cell_633
s,cell_1044,cell_759
R3,cell_1044,cell_1100
R2,cell_1044,cell_1122
N,cell_1044,cell_1275
z,cell_1044,cell_1442
S,cell_1045,cell_86
Z,cell_1045,cell_127
z,cell_1045,cell_148
R2,cell_1045,cell_293
T,cell_1045,cell_633
E,cell_1045,cell_1164
s,cell_1045,cell_1203
N,cell_1045,cell_1305
R3,cell_1045,cell_3821
S,cell_1052,cell_134
R2,cell_1052,cell_315
T,cell_1052,cell_397
z,cell_1052,cell_659
Z,cell_1052,cell_1377
R3,cell_1052,cell_1393
N,cell_1052,cell_2486
E,cell_1052,cell_2493
s,cell_1052,cell_3109
R3,cell_1061,cell_108
N,cell_1061,cell_243
s,cell_1061,cell_299
S,cell_1061,cell_585
Z,cell_1061,cell_873
T,cell_1061,cell_902
R2,cell_1061,cell_1066
z,cell_1061,cell_2095
E,cell_1061,cell_4546
E,cell_1066,cell_162
N,cell_1066,cell_359
S,cell_1066,cell_446
T,cell_1066,cell_697
z,cell_1066,cell_899
R2,cell_1066,cell_1061
R3,cell_1066,cell_1525
Z,cell_1066,cell_2023
s,cell_1066,cell_2139
E,cell_1067,cell_144
z,cell_1067,cell_706
N,cell_1067,cell_1068
T,cell_1067,cell_1338
s,cell_1067,cell_1467
Z,cell_1067,cell_1525
S,cell_1067,cell_1829
R3,cell_1067,cell_2023
R2,cell_1067,cell_2709
z,cell_1068,cell_132
Z,cell_1068,cell_245
S,cell_1068,cell_254
R3,cell_1068,cell_361
R2,cell_1068,cell_851
N,cell_1068,cell_1067
E,cell_1068,cell_1534
s,cell_1068,cell_2717
T,cell_1068,cell_4396
R3,cell_1076,cell_61
R2,cell_1076,cell_254
T,cell_1076,cell_309
Z,cell_1076,cell_400
N,cell_1076,cell_579
S,cell_1076,cell_851
s,cell_1076,cell_1000
E,cell_1076,cell_1232
z,cell_1076,cell_1375
Z,cell_1079,cell_228
E,cell_1079,cell_309
N,cell_1079,cell_895
R3,cell_1079,cell_1080
T,cell_1079,cell_1232
R2,cell_1079,cell_1237
S,cell_1079,cell_1532
s,cell_1079,cell_1708
z,cell_1079,cell_1711
T,cell_1080,cell_63
S,cell_1080,cell_75
R2,cell_1080,cell_656
N,cell_1080,cell_893
R3,cell_1080,cell_1079
z,cell_1080,cell_1713
s,cell_1080,cell_1809
E,cell_1080,cell_2241
