,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6,x_g7,x_g8,x_g9,x_g10,x_g11
1248,0.6195914,0.24214715,0.47307074,-0.42051575,2.3158917,0.23135114,2.6783605,0.045406103,-1.5399802,-0.85637486,-1.1880947
1249,0.5510932,0.5246696,0.48194984,2.0143864,-0.17928769,2.14295,-1.2219876,0.66471255,-1.1331601,-0.8683312,-0.54034007
1251,0.7688748,0.47453493,0.6662544,-1.0451468,-0.2597655,-0.00021112831,0.047544986,0.6775391,0.06668711,-1.5861647,-0.32246357
1253,0.51215667,0.4304054,0.48210943,-1.0866375,0.28396878,-0.9723639,1.7552568,0.7804584,0.88781714,-1.183355,-0.21762456
1255,0.6938623,0.5126874,0.4609214,-0.50710624,0.2889436,0.9586197,-1.42434,0.85390735,0.22728857,-0.54352856,0.28100982
1256,0.64085555,0.36573195,0.5041304,-0.8038542,0.00022269848,1.7198027,-0.52948916,0.7108067,0.83535266,-0.63879156,-0.4294187
1258,0.5316791,0.48200592,0.5071077,-1.554215,-0.79260314,-1.0443567,2.5140352,0.78616846,-0.23994482,-0.56471646,-0.477531
1259,-1.0274642,0.5071904,0.5021555,-0.8465725,0.2201563,0.2134317,-0.9791198,0.78634775,0.9414173,1.0320544,-1.4952186
1262,0.5877873,0.40183562,0.47550562,-0.9529175,2.0669363,-1.1833985,2.4179723,0.66369087,-1.2433112,-0.89645135,-0.86391383
1263,0.20780808,0.44340944,0.5271524,-0.9641159,0.25529453,-0.6356292,0.19209537,0.7716573,0.96100116,0.80535704,-0.33004302
1267,0.6201321,0.35297278,0.49313328,0.45903596,-0.8092463,0.498932,2.3650236,0.7021543,0.59866905,-1.1386977,-0.07471418
1268,0.5521415,0.44710803,0.65245867,-0.8568476,0.029527059,-1.0120435,-0.92655843,0.72606874,0.8363895,-0.25709045,-1.604987
1271,0.51708144,0.46092984,0.33130732,0.054257236,0.97813416,1.9008518,-0.30628744,0.67803955,0.9190097,0.28888017,-0.7825368
1278,0.64307594,0.48701423,0.6461071,0.19506666,-0.24297889,-0.65541506,1.2248632,0.87142307,-0.8454357,-1.7962359,-0.26247072
1279,0.6235279,0.40570503,0.5123,-1.7017825,0.29856706,0.37295786,1.6588705,0.7501141,0.77416044,-0.40299416,-0.052023362
1282,0.5943056,0.5480636,0.5617432,-0.6314221,-1.4185612,-0.34935573,0.52661675,0.8018508,0.6116781,-1.3507928,-0.20299934
1284,0.5540284,0.50698304,0.55484194,-1.5214838,2.436742,-0.9108027,2.3413777,-1.4155829,-1.2071304,-0.5319608,-0.4736711
1287,-1.5595295,0.5148222,0.4448407,-1.2606837,-1.121882,-0.17572959,-1.3671161,0.7799702,0.81500435,1.205333,-0.7110825
1291,0.5949297,0.3530156,0.45970225,2.1379695,0.43399686,2.4136984,-1.007634,0.5001837,-0.28661448,-0.96599036,-1.25628
1293,0.51164514,0.3738035,0.54931784,-0.57658315,-1.2637041,-0.98399067,1.079606,0.8888005,0.7780106,0.25104985,-1.5281187
1298,0.6346703,0.3962225,0.43476337,-1.004574,2.5430677,0.24959551,2.3304377,-1.7757506,-0.79497015,-0.7563804,-0.8717558
1299,0.34964734,0.43531,0.5848876,0.22823979,-1.1109179,-0.21586491,-0.10952208,0.71367025,0.86654407,0.88758916,-0.7960327
1302,-0.9068698,0.37304774,0.55909616,-1.1054293,0.2637262,-0.20836002,0.9364853,0.8229839,0.85745126,1.1343405,-1.4185824
1303,0.61582035,0.3355244,0.44451237,2.3226058,-0.7724878,2.2319927,-1.0658342,0.53441614,-1.7215513,-1.6889892,-0.56017905
1308,0.5974679,0.43389925,0.5607101,-0.36202508,-0.34005693,-0.11195768,2.4683483,0.7406535,-0.16637051,-1.8208175,-0.48046476
1313,0.58332646,0.41505286,0.532412,0.37049115,1.204694,-0.24990304,2.4593549,0.77939725,-1.2389728,-1.5973456,-0.95093334
1324,0.5666231,0.36124772,0.6313243,-0.6711956,2.3936539,-0.047341537,2.4143178,-1.1147332,-0.78888685,0.2383817,-1.0515575
1330,0.598153,0.53165823,0.37873682,-0.903931,-0.022808148,-0.6007826,0.024495395,0.6398198,0.99208915,-0.9609735,-1.4238296
1331,0.7618533,0.51516384,0.44996217,-1.175822,-0.36477998,1.5251926,-0.47789598,0.8070246,-0.44835797,-0.9245043,-1.2469604
1333,0.6068956,0.64018595,0.5585402,0.524145,-0.13515791,1.0028646,-0.39139944,0.7756519,0.17164145,-1.3292707,-0.6534993
1334,0.5751875,0.3920565,0.45285124,-0.617088,-0.47810546,-1.4544079,-1.3113936,0.7734257,0.9504543,0.26780313,-0.4852377
1340,0.6671305,0.52227825,0.52887887,-1.3436048,-1.2812574,2.0324073,-0.42874524,0.6639538,0.34261212,-0.35682714,-0.88493085
1346,0.5630273,0.4148575,0.57208264,0.436486,2.4115043,-0.5442988,2.4331632,-1.5846338,-0.61557806,-0.06835459,-0.29790822
1348,0.58758557,0.48033112,0.5889838,0.20167659,2.2876847,-1.3217458,2.441237,-0.976195,-0.56288606,-0.27467775,-1.0165982
1352,0.02863535,0.3557414,0.6420093,0.030050527,-0.07660983,0.034651175,0.78425026,0.76180786,0.87077755,0.9729094,0.2957589
1359,0.53399074,0.29360178,0.5916528,0.80709535,0.43322566,-1.8099471,2.6369164,0.7662628,-1.3298484,-0.5676488,-0.61247313
1360,0.55196697,0.33397695,0.65070164,-0.04261994,1.2815872,-0.53056127,2.5004082,0.7403627,-1.5530815,-1.0541561,-0.5655359
1361,0.66984975,0.4969664,0.6266923,0.5275605,-0.5636356,0.6203729,1.8936228,0.7231784,-0.13920437,-0.55650616,-0.72650373
1362,0.6117736,0.5464733,0.54022527,0.79200983,-1.133348,1.778919,-1.2239113,0.8029317,0.15496199,-1.2178127,-0.62988436
1363,0.5957864,0.36176533,0.4830549,0.23781537,0.8402076,-0.94945526,2.613321,0.7689334,-1.8785961,-1.0418384,-0.7314157
1365,0.5449866,0.44028175,0.58081394,-0.06317148,-1.1817727,-0.43236753,-1.7485341,0.791257,0.8677883,-1.1613214,-1.0492256
1369,0.07933223,0.47738698,0.45950446,-1.0969594,0.3802174,-0.65822625,-0.89234734,0.83290756,0.92598575,0.89064807,-0.39319178
1373,0.45836583,0.45432234,0.48484597,-0.7965369,-0.59264493,-0.007805554,0.095470615,0.75879234,0.9623856,0.4472448,-1.0354066
1378,-0.21259099,0.15679085,0.57620996,-0.64288706,0.019661816,-0.5809279,-0.8750116,0.8458062,0.9834091,1.0688473,-0.9272597
1385,0.5809146,0.34914774,0.5407004,0.7310239,-0.36244583,2.3527174,0.34312248,0.83752024,-1.1154177,-0.5457046,-0.8788921
1388,0.53180104,0.38238373,0.57886463,-0.49360305,0.12856,0.59315836,-1.2503049,0.7388493,0.9549887,-0.7315337,-0.19356102
1389,0.6123667,0.43388835,0.3902774,0.31535485,2.3823469,0.23490766,2.5438643,-0.16167325,-1.302883,-0.9767457,-0.6400764
1391,-0.73351705,0.41609365,0.51029474,-1.1143924,0.24790129,-0.47868827,-0.4999905,0.74297106,0.93973005,1.1402844,0.1421229
1392,-0.18323861,0.45894486,0.54979765,-0.9633246,-0.25870743,-0.5750083,0.44081998,0.77698344,0.8056099,1.1252583,-0.7260807
1397,0.5237848,0.33266833,0.3522701,-1.5032041,-0.18384679,-0.7941257,1.1337597,0.80550367,1.0143108,0.3922077,-1.0323573
1401,0.5832783,0.491494,0.50830513,0.12165031,-1.4358164,-0.4682121,1.4107131,0.80427575,0.7380949,-1.0803138,-1.2059336
1402,0.48266065,0.4807972,0.47556475,-0.83817077,0.45843008,-1.4463772,-1.3855665,0.80848527,0.92930603,-0.04701673,-1.6853957
1403,0.5362308,0.4433945,0.6376068,-0.7998676,-1.4767619,1.8938683,0.6757968,0.6717044,0.7242684,-0.6084694,-0.5619782
1405,0.51339847,0.47212622,0.62641287,-0.3019638,0.74286216,0.12445516,-0.9707548,0.7873967,0.79591876,-1.5607709,-0.91187495
1407,-0.6874532,0.3472894,0.50097084,-1.4714195,-1.2053626,-0.17375182,0.0877274,0.8155477,0.97011495,1.1100898,-0.5811657
1408,0.67236215,0.45666704,0.551156,1.9019839,-1.6030623,2.4116564,0.32386568,0.094741456,-0.6698209,-0.6069293,-1.2468389
1412,0.53540397,0.41034493,0.42204922,0.12008571,0.9310337,0.4552216,2.642291,0.7355964,0.1506212,-0.70871496,-1.2101034
1424,0.6096811,0.4980674,0.47963843,-1.189706,0.121201836,2.325479,-0.3225849,0.75498635,-0.6308842,-0.77905226,-0.078126475
1425,0.4634653,0.4854032,0.5614256,-0.5156355,-1.0783707,-0.86625844,-1.2475759,0.7818101,0.88890105,0.22848348,-0.95729506
1428,0.6632899,0.39741337,0.5526247,-0.9598183,0.62057406,-1.4992841,0.98373485,0.786193,0.72787875,-1.1327039,-0.91303307
1429,-0.32666036,0.42894915,0.5617126,-0.59927905,0.21349545,1.431379,-0.74164337,0.8285632,0.8474723,0.9880787,-0.6153367
1430,-0.51403844,0.38878408,0.547125,-0.09875937,0.004554407,-0.22075747,-1.1681678,0.7433443,0.93499124,1.1264753,0.11772721
1435,0.63501394,0.4463393,0.38655007,0.16339564,0.3477779,-0.49122834,-0.10404569,0.7940243,0.887737,-1.0729913,-0.70348376
1439,0.45360276,0.5340232,0.61714894,-0.5324626,-0.3395365,0.24858806,1.1789004,0.77696776,0.7747839,-1.5637057,-0.5066475
1440,0.5367879,0.48944902,0.45514485,-1.6881171,-1.070474,0.42607427,1.6589142,0.9103316,0.58456755,-0.5154035,-0.6995227
1443,0.62833506,0.39968112,0.45665884,-0.25360394,-0.65182835,2.4559233,-0.82716084,0.7757763,-1.8079228,-1.0478479,-0.7314799
1448,0.64384663,0.30869186,0.5722828,0.59375846,0.12496507,2.299113,-0.13392854,0.81351006,-1.4328362,-1.618889,-0.76323867
1449,0.6699855,0.37805495,0.46232235,-0.55661225,-0.19499093,-0.7796146,0.10570277,0.7140996,0.938265,-0.8749359,-1.2423235
1450,0.5061648,0.4425734,0.42058623,-0.13070793,-0.31352443,0.5837926,2.1560116,0.7863249,0.7907761,-1.0387348,-0.30211574
1454,0.583744,0.47430745,0.4364346,-1.3585556,0.5727192,2.1855688,0.43917525,0.69671524,0.65135443,-0.9140762,-0.9447551
1458,0.38966575,0.3525932,0.48660824,0.0046770154,0.31721237,-0.37543306,2.4240317,0.7190061,0.8759083,-0.74682504,-0.63810796
1460,0.6075422,0.35014948,0.5850108,0.18742435,-0.27113077,0.24353702,2.5439484,0.7344297,-1.4050778,-1.8579695,-0.0063989474
1461,0.42448118,0.4613395,0.45401254,-1.2098222,2.2903752,-0.1189342,2.467696,0.6015973,-1.1649063,-0.53872967,-1.1340472
1466,0.4964358,0.42990497,0.68607754,0.6731314,-0.5956998,2.3596551,-1.1465842,0.7117002,-0.39093822,-0.73562866,-0.23705927
1467,0.4406171,0.41027045,0.5911178,-1.4152458,1.4141731,-0.80757886,2.497761,0.8193174,-0.60065997,-1.2819097,-0.89999795
1475,0.59871596,0.416045,0.5892125,0.7022756,0.42178732,-1.3401985,2.3290498,0.77664506,-0.100861564,-0.6631658,-0.67378795
1478,0.6550605,0.36973897,0.5671378,0.37090608,1.2730466,-1.0088409,2.3645082,0.7419399,-1.1329587,-0.7229871,-0.45672008
1480,-0.5767125,0.33694452,0.30750415,-1.2435259,-0.6009438,0.9084437,0.0366171,0.79719037,1.0245328,1.1566358,-0.21503235
1482,0.5067015,0.45969996,0.60413027,-0.19193769,1.0585299,-1.2652037,2.3125215,0.836452,-0.8305245,-0.793649,-0.42561516
1489,0.60627073,0.5736805,0.362141,-0.6313476,-0.30677223,-1.6964613,-1.3935245,0.74260336,0.84367067,0.040689077,-0.55535597
1498,0.49116993,0.5294596,0.5742217,-0.596174,2.518027,-0.2156761,2.2093954,-1.2881377,-1.7563004,-0.84124273,-0.4587454
1501,0.3937783,0.57164174,0.34577566,0.08695436,-0.20705287,-0.11851581,0.43756333,0.6659448,0.93377006,0.82952625,-1.0698496
1507,0.59689176,0.3761072,0.6634752,-0.9306031,2.4110992,-0.1983059,2.31238,-0.8712444,-1.3429718,-0.45983014,-1.0913634
1509,0.47465354,0.40176424,0.6281542,-0.35972673,-0.046161197,1.4082499,-0.095436655,0.7610794,0.88278365,-1.166078,-0.90541327
1511,-0.8455904,0.4890338,0.50509113,0.80871105,-1.514571,0.32362267,-0.69103366,0.8290282,0.8992228,0.99802387,0.0589838
1516,0.556374,0.51073337,0.5607551,-0.42390537,-0.53950375,0.6226592,-0.120435715,0.7437479,0.812623,-0.334093,-0.27756456
1518,0.5202643,0.3377759,0.33521932,0.07454004,-0.75134146,-1.3701552,2.3948717,0.78331834,0.8440055,-1.5730252,-0.7057213
1530,0.5198021,0.4609488,0.36765122,-0.7689721,-0.1687314,0.2633959,-0.62153363,0.8174922,0.8369499,0.73693746,-1.0159768
1533,0.48356858,0.4663777,0.5154863,-1.2775832,-0.6265557,-1.1845124,0.9866584,0.8456342,0.86824936,-1.1864274,-0.5382424
1537,0.5392496,0.5631389,0.61850363,-0.28215122,2.4885175,0.4605549,1.8126299,-0.63357294,-1.0767583,-1.2575887,-1.2212743
1539,0.6053987,0.49243578,0.4298052,-0.087056816,2.4641886,0.8772419,2.3508663,-1.591265,-0.9897815,-0.8750032,-0.77279425
1543,0.59653884,0.5018099,0.45322874,-0.5709768,-0.059838492,2.3059902,0.56409293,0.79732525,-0.8780387,-0.73496336,-0.54143006
1547,0.5282918,0.58091307,0.42170805,-0.78162694,-1.5912393,-1.4858453,2.1918151,0.9026018,-0.5547397,-1.7081046,-1.3802596
1550,0.65725005,0.3630777,0.44984835,-0.44079205,-0.7516891,-1.1557584,-0.96113455,0.7346736,0.96047014,-0.6510707,-1.7170659
1552,-0.650792,0.4395851,0.37052774,-0.17088777,0.14221945,-0.8358,-0.95455486,0.78129816,0.89747477,1.2165471,-0.20070963
1553,0.5751198,0.45905924,0.65647084,-1.1135769,0.2551486,0.665998,0.8615612,0.7781541,0.6474222,-0.886788,-0.3021693
1554,0.49434313,0.40275598,0.6047346,2.0379784,-0.75554323,2.3051248,0.3926185,0.5967205,-0.6693438,-0.10415147,-0.9526715
1561,0.47734624,0.46716672,0.43454364,0.05229548,-1.7032309,-1.0269837,0.8806878,0.7770066,0.90924186,0.59006274,-1.2876867
1563,-0.03958661,0.3287639,0.52099913,0.85979724,-1.4737308,-0.6930231,0.42877287,0.7841193,0.8859257,1.1207925,-0.1877262
1565,0.5456884,0.49267393,0.49900454,-0.49293473,-0.5544607,0.5195617,0.97649777,0.7010254,0.93230295,-0.6389241,-1.5418208
1575,0.5606834,0.31363907,0.49318272,2.3477447,-0.083496004,2.3813703,-1.1136664,0.38882968,-1.48161,-1.1984955,-0.36453694
1576,0.6431125,0.39921927,0.5877395,-0.34596875,-0.8698607,-0.426561,-1.4804299,0.76302266,0.80682033,-0.8920744,-1.5980392
1584,0.5271257,0.5754106,0.55078816,-0.58053565,-0.13716999,-0.9474743,2.1489744,0.80902255,0.0047043557,-0.74188775,-0.56896204
1586,0.61237925,0.48510483,0.449266,-1.1864194,-0.49625987,1.0470049,-0.7230384,0.771459,0.83785427,-0.8644115,-0.6164239
1587,0.54967594,0.3945943,0.601963,1.3586551,-1.1610969,2.499748,-1.4498411,0.6355027,-0.9274336,-1.350073,-1.3263993
1588,0.6412706,0.52828854,0.5629192,-0.1054286,-0.543074,-0.012526235,0.029671887,0.62909347,0.8041164,-0.4745016,-0.60332394
1589,0.56605893,0.4455338,0.42563862,0.7925171,-1.4812762,1.0515367,-1.1734343,0.81108415,0.8824968,-1.0988896,-0.30111888
1590,0.63279295,0.53613776,0.53309983,0.19918083,2.418299,0.47086066,2.0614946,-1.7056031,-0.7637251,-0.73383236,-0.28463718
1596,-0.31736603,0.5251885,0.36231053,-0.76678497,-0.043658756,-0.6453948,-1.1279684,0.7653478,0.8762236,1.1057281,0.6382211
1599,0.52929974,0.4425475,0.47064108,-1.66096,-1.011599,-0.5471795,0.16305661,0.829343,0.91382873,-0.303465,-0.5184842
1605,-0.21466638,0.44858658,0.5926386,0.47697854,-0.9802553,-1.4583699,-0.32462278,0.80403084,0.9024719,0.964027,-1.2932382
1608,0.45062816,0.41148406,0.43163154,-0.7622008,0.5104828,-0.4430592,-0.3476018,0.84718627,0.8518383,0.7406979,-0.11739648
1614,0.4737528,0.3831547,0.36191052,0.2985134,2.3662913,0.593659,2.5150194,0.5825038,-1.3407515,-1.1541438,-0.59810066
1616,0.23945637,0.33202407,0.56366426,-0.8683222,-0.4722641,-1.131044,-1.4110366,0.7359574,0.997297,0.91220987,-1.6072667
1618,0.45668063,0.49648315,0.46492705,0.1375115,0.57590806,-0.37274283,2.5624123,0.8294149,-0.64640284,-0.6635456,-1.4458228
1619,0.55975395,0.426957,0.49684906,2.3439777,-1.3056849,2.3067904,-1.2480795,0.29917756,-1.8070863,-1.1125058,-0.7971116
1624,0.55510384,0.6096809,0.4921381,1.0136617,2.4544392,0.17691562,2.0343072,-2.0890195,-1.3008773,-1.8022543,-0.7631196
1626,0.6126138,0.4263219,0.43761843,1.0623368,-0.9510548,2.3631122,-0.64137244,0.7990047,-1.1458702,-1.0421984,-0.0017427636
1627,0.51007855,0.45361918,0.39032945,1.6724691,0.861991,2.5065703,-1.3449632,0.71742296,-1.7819245,-1.0147629,-0.889915
1628,0.6688312,0.44518435,0.65098363,0.64699167,0.10831,-0.5727409,0.7416985,0.85176927,0.041561786,-1.0991927,-1.5298668
1629,0.63331455,0.58433425,0.39451954,0.7794544,0.14334573,-1.3790101,1.1398376,0.8807705,0.17676952,-0.046148293,-0.26221246
1634,0.5698609,0.32799074,0.43899795,0.24052261,0.13690226,1.0556756,-0.6269417,0.7712813,0.98619837,0.054357417,-1.4798657
1636,0.54232615,0.45212772,0.58712053,-0.059576504,-0.67372245,0.8538876,-0.59783983,0.77355844,0.8363697,-0.6669416,-0.43600667
1638,0.50401795,0.48011905,0.38102284,0.92327344,-0.15356542,-1.2286783,-0.41790855,0.7047276,0.8890087,0.8000442,-0.27815148
1644,0.63145214,0.49471894,0.5490476,0.06429871,2.4458468,-1.7016531,2.125854,-0.8665078,-1.4420053,-0.4198428,-0.6496633
1645,0.64193356,0.43897983,0.6576963,-1.2689753,-0.40756184,-1.4140234,0.040838785,0.775074,0.607223,-0.28071573,-1.3457392
1646,-0.62195134,0.35257292,0.39565837,0.40229633,0.06453774,-0.99233913,0.13888627,0.8262988,0.95952404,1.1613874,-0.7682758
1647,-0.46103203,0.33363286,0.38041565,-0.11152177,-0.7927119,0.35590744,0.6478305,0.7579529,1.0252331,1.1598048,-1.2414303
1651,0.08677501,0.36454755,0.59366864,-0.8763868,-0.74323905,-0.26017508,-1.0552412,0.6209143,0.97983795,1.0656966,-0.11629561
1653,0.06393283,0.43455914,0.48313236,-1.5896572,-1.64689,-0.32344463,-0.9041815,0.8542887,1.0043442,0.72261727,-0.65859455
1655,0.55840844,0.4844454,0.51405287,-0.23827587,0.062160686,0.9609518,1.2487137,0.83357936,0.70471007,-0.99129236,-1.206068
1661,0.64601326,0.49260548,0.64747113,-0.5155126,-1.2419646,1.9463307,-0.18044125,0.7498357,-0.6827739,-1.0143391,-0.52839595
1667,0.6599123,0.53867024,0.5138726,-0.15452068,-0.45937985,-0.50559896,2.0794766,0.79762524,-1.0733534,-0.86420244,-1.0749909
1670,0.61080843,0.3233611,0.5701752,1.1224401,0.18920586,2.3597648,-0.5027937,0.7825546,-1.0624996,-0.75637925,-1.2157651
1673,0.48977494,0.48494315,0.50516516,-0.2382277,2.1494133,-0.94404083,2.3593874,0.63386804,-1.6019572,-1.8791747,0.04091347
1675,0.5630879,0.565181,0.45754623,-0.13323285,0.9207289,-0.0880735,-0.11896884,0.7290824,0.82742685,-0.16194648,-1.408581
1683,0.20889169,0.4539082,0.5823303,-1.009134,-0.959279,-0.038581062,-0.39231038,0.78129363,0.87251097,0.8406355,0.1871334
1692,0.5164474,0.37985507,0.48539796,-0.31865188,-1.4696666,-1.3087493,2.5451746,0.71007943,0.61217356,-0.47718078,-0.5625254
1695,0.6355394,0.46150097,0.54661375,-0.91914546,-0.44994292,-0.4390439,-0.45906335,0.7641904,0.78956103,-0.98041457,-0.8471241
1699,0.5220984,0.38309938,0.4601211,0.29732144,0.35141793,-0.9917278,0.43855357,0.8131675,0.91571134,0.42010126,-0.32306835
1701,0.59537816,0.3325466,0.48194042,-1.1741617,-0.741507,-1.5404758,1.8982674,0.7386254,0.9084313,-0.9134047,-1.34155
1708,0.6890329,0.49495777,0.5999655,-0.581298,1.1006262,0.21939713,1.5252129,0.7797824,-1.5152911,-0.01748292,-0.43797824
1709,-0.42836264,0.12924892,0.53245467,0.15157169,0.35360035,0.42433244,-0.3876656,0.87400526,0.99403363,1.0770667,-1.5429341
1711,0.45125693,0.5066561,0.5026361,-1.5482495,-0.49475333,-1.3634272,0.9611353,0.7499875,0.9349294,0.1594608,-0.46486494
1712,0.4754848,0.44714728,0.4149978,1.6690317,0.014238894,2.2461252,0.02801305,0.90032625,-1.4569479,-0.85935086,-0.8248741
1713,0.64900863,0.46955693,0.55327487,0.17338626,0.56571406,0.066011935,0.89185286,0.8463166,0.4716459,-0.76993644,-1.1877773
1715,0.65519404,0.59300417,0.5786417,-0.9487184,0.8679596,-0.20264368,0.07128782,0.7653079,0.23135732,-0.8984032,-0.570782
1717,0.58736426,0.3831103,0.43514484,-0.8369424,-0.21600816,1.8726537,-0.6771345,0.76094466,0.8653394,-1.2018142,-0.86810356
1719,0.4952223,0.5200016,0.40901062,0.21412797,-0.34227082,-0.0880242,1.4832792,0.8525282,0.7833807,-0.29910904,0.07155236
1724,0.53479093,0.39617524,0.5733136,0.49287423,-0.2731513,2.505888,-0.7969392,0.7331259,-1.2417754,-1.3813334,-0.32930008
1725,-0.12964809,0.48550445,0.48159117,-1.30658,-0.8915393,0.6708409,0.5200152,0.7715232,0.93772095,0.9979096,-1.3609511
1726,0.64080566,0.49377316,0.5072542,-0.412378,2.2493238,-0.58732134,2.494667,-1.1768117,-0.8005867,-0.5931162,-0.6920395
1729,0.24346022,0.50668174,0.46523708,-1.3159238,0.6396275,-0.82557666,0.7424721,0.64978397,0.95915014,0.92942935,-1.4150162
1730,0.51522326,0.3587313,0.6763547,-0.30952036,-0.43519175,1.6480026,-0.5564814,0.76661825,0.77368116,-0.5364627,-1.5834385
1732,0.55181265,0.37656993,0.50819784,2.3753672,0.2583855,2.2557151,-1.5350716,0.3860935,-0.698297,-1.6167586,-1.1663668
1733,0.6338919,0.6725854,0.55267024,-0.9814607,1.9647087,-0.2971808,2.2291794,-0.3564289,-1.0543116,-0.4652421,-0.5502231
1734,0.18404573,0.5495488,0.41293752,0.2813184,-1.4807061,-1.6720173,-1.7904792,0.71773183,1.0027252,0.80289793,-0.8584616
1735,0.4705509,0.42075205,0.5262493,-0.7517728,-1.1208928,-0.22137104,1.6056225,0.8149183,0.8096261,0.46965203,-1.1631423
1741,0.5478925,0.49287176,0.41648954,2.121561,-0.34918952,2.3844552,-1.0247222,0.5206452,-1.8368626,-0.99060166,-0.40618065
1743,0.55156827,0.43686616,0.6001076,-1.2609526,-1.2136974,0.1659593,-0.3741321,0.8775381,0.69007564,-0.801801,-0.5573229
1745,0.53911275,0.4704133,0.5702809,-0.8601479,-0.43310452,-0.88470334,0.85860336,0.7198883,0.8016113,0.5326637,-0.46576548
1747,0.42594936,0.36400452,0.35714772,-0.95918703,2.3892694,0.05772146,2.6838055,0.45332518,-1.589837,-1.2914182,-0.6746743
1748,0.6113419,0.52375257,0.59703594,0.7555119,0.6502038,-0.8279743,2.2469954,0.70747364,-0.9475439,-0.91150206,-0.70427984
1750,-0.19067226,0.4042383,0.5171578,-0.7160547,-1.3348143,-0.22060063,-0.6885413,0.82854956,0.92258894,1.0213716,0.11043132
1760,0.60936254,0.5262788,0.51809806,-0.31088242,0.3380636,0.23924476,0.54587317,0.7188246,0.7975112,-0.8673198,-0.9100877
1763,0.5755047,0.5548914,0.62033445,-0.42096886,-0.5285962,0.9301821,0.22688968,0.72103363,0.6377936,-0.9703344,-0.08382402
1768,0.52177656,0.38780418,0.62034434,-0.5257802,-0.2942496,-0.37350687,1.261368,0.8088423,0.8301684,-1.2912222,-0.80548924
1769,0.5802404,0.3614587,0.5670253,-1.0465094,0.844252,-0.4492882,1.5918301,0.83115286,0.72391385,-0.48084918,-0.5708682
1771,0.5920444,0.54446644,0.40188256,-0.49923977,1.8013417,-1.7580982,2.5574496,0.4648283,-0.5952614,-0.36502528,0.17284034
1772,0.49771762,0.37777394,0.58000267,1.7919607,-1.4788736,2.4974763,-1.7377006,0.63403046,-1.1535647,-1.0581042,-0.50821155
1774,-0.51979756,0.38766414,0.5048593,-0.09679327,0.28095695,0.24267817,0.18296084,0.81055045,0.82784367,1.1864635,-0.3985562
1780,0.4821365,0.39978638,0.6342277,0.81733245,0.34744927,2.4335797,-1.669695,0.7612111,-0.9057208,-0.62893736,-1.5639888
1781,0.5988246,0.31233,0.5415276,0.16613816,0.041468356,2.4232569,0.20052837,0.81660247,-1.3939157,-1.2736094,-0.5443794
1783,-0.24739538,0.41871667,0.5447649,-0.8709418,0.6428654,0.38705894,0.15709458,0.79219115,0.94217783,1.0000556,-1.3055768
1788,-0.04601295,0.44403988,0.5152103,-0.22599444,0.074711315,-0.3673826,0.5895448,0.73332644,0.8913527,1.0917095,-0.21254806
1790,0.5780493,0.373349,0.5497812,2.2331004,-0.020092577,2.259871,-0.72371817,0.47557446,-0.4782753,-1.6270512,-1.3377208
1793,0.5975968,0.44362575,0.5227258,-0.99784124,-1.1878638,0.06336154,2.3920677,0.78617954,-0.17189425,-0.77014565,0.21840602
1798,0.44320926,0.45645562,0.5229673,-1.457826,-1.0804844,0.30326414,-0.3850211,0.72984934,0.97280097,0.4371724,-1.5604658
1800,0.5809651,0.41596317,0.6530944,-0.019191701,-0.30737448,2.1692924,0.15727699,0.79504734,-0.66247094,-0.40575945,-0.9634476
1805,0.51055163,0.4661101,0.55212265,-0.71755147,-0.65200686,0.7935057,0.94763905,0.7284712,0.9133462,-0.460031,-0.56361365
1807,-0.489149,0.4854418,0.6108965,0.64644784,-0.18276225,-0.5763362,0.18504304,0.7901876,0.79289436,1.0536406,-0.23676957
1812,0.60873765,0.45343968,0.42069244,-0.99993145,-1.5768077,0.8013264,-0.8014883,0.73957163,0.90649647,0.11993734,-0.17762904
1815,0.5238931,0.47328317,0.61414057,-0.31328452,2.3510735,0.6804939,2.37036,-0.6555118,-0.84894294,-0.015002521,0.09247365
1818,0.70338035,0.581209,0.6103866,0.13199438,-1.1659721,1.8437264,-0.32157457,0.58636165,-1.1086403,-0.02732562,-0.7091712
1823,0.60330915,0.45335492,0.60519296,0.39925966,2.3832376,-0.62508816,2.3054347,-0.7554868,-0.71854734,-1.6073031,-0.9674206
1829,0.57945323,0.5232983,0.77509767,1.7003404,-1.5895535,0.78919804,-1.5667708,0.6670604,-0.35476965,-1.8205023,-1.0573109
1831,0.6640029,0.46976903,0.5526488,-1.0132321,-1.6423503,-0.12830919,2.0621402,0.81416047,-0.22764671,-1.0286183,-0.45695266
1836,0.44561738,0.41750506,0.3513819,-1.3670013,-0.44115552,1.1165355,-0.07671711,0.7896596,0.91914195,0.81705505,-0.97200763
1837,0.56841195,0.4952401,0.57261086,0.23849978,2.3195062,-0.37125808,2.442749,-0.7441356,-0.918452,-0.39597476,-1.1793988
1838,-0.66338587,0.38295665,0.40212244,0.6910103,-0.94898534,-0.76715505,-0.29382557,0.8217362,0.9695405,1.1046392,0.29603758
1839,0.6627514,0.2990182,0.5394038,-0.010664348,0.28684506,0.5207466,2.4688466,0.7771966,-0.35647747,-1.1053042,-1.1487172
