,x_g1,x_g2,x_g3,x_g4,x_g5,x_g6
698,-1.624827,0.60816866,0.7449337,0.86577666,0.6897466,-0.82350755
699,-2.0401506,0.6784164,0.3506216,0.80786127,0.83355814,-0.31688276
700,0.7985568,-0.7822308,0.87572676,0.71203715,-2.4386601,0.8934992
701,-0.82678336,0.5912967,0.7716334,0.7875538,0.7613789,-0.63183093
702,-1.3422948,0.6001059,0.63659364,0.8875908,0.7517814,-1.6863087
703,-1.0173081,0.7126958,-0.11721786,0.82925797,0.86889285,-2.1058848
704,-1.4250414,0.8869799,-0.4808584,-0.67952806,0.99858826,-1.2837123
705,0.94069034,-0.10477435,0.8648903,0.016702197,-1.0890108,0.9519677
706,-1.6266474,0.9648813,-0.6537416,-0.8835187,0.89027655,-1.3712252
707,-0.5300363,0.9719276,-1.5895828,-0.26181185,0.8476221,-1.4032751
708,-1.0798593,0.82676095,-1.0227319,0.6469033,0.87725335,-0.8800255
709,-0.6736962,0.96797436,-0.57887584,-0.4222187,0.84908885,-0.6469363
710,0.8462974,0.517949,0.7020117,0.6764126,-1.933844,0.5610094
711,0.83074605,-0.82361984,0.9292462,0.633901,-1.5662092,0.86212456
712,-1.6372634,1.0557878,-1.3842076,-0.4045982,0.5951608,-0.4381145
713,-1.1124319,0.57994145,0.6581526,0.7883068,0.8512365,-2.0520732
714,-0.8595332,0.7138883,-0.34429365,0.85671335,0.8552424,-1.0016094
715,-0.49021634,1.0542594,-0.9092813,-0.67186993,0.5893452,-0.3929255
716,-0.9149367,0.6121142,0.4344012,0.84890664,0.85025257,-0.8018032
717,1.0582834,0.86502606,-1.0505142,-1.4346118,-1.0975864,-0.11620042
718,0.8269152,-0.9532124,0.7783897,0.7413969,-1.4593755,0.9218101
719,0.85293376,-0.12633653,0.6374056,0.8076705,-1.039757,0.85405165
720,0.69745165,1.0472443,-1.8238735,-1.0125198,-1.8932333,-0.03807954
721,0.8132442,-0.48645052,0.82617396,0.7386622,-0.52920085,0.8595563
722,0.6067213,-0.5429044,0.73372513,0.6175403,0.69976884,0.83365047
723,1.008978,-1.6210085,0.023781104,-1.3732198,-1.2116191,1.2153802
724,0.62585646,-1.2322894,0.8314842,0.64858794,0.63004214,0.7966079
725,1.1305251,0.4386209,-0.59387887,-1.0687879,-1.729049,0.8776504
726,0.86260575,-0.4416744,0.7810987,0.35278127,-1.0817478,1.0508167
727,0.89693516,-0.77520204,0.60779893,0.67650056,0.57039124,0.6440814
728,-2.3127341,0.57599074,0.7434333,0.8168637,0.7602235,-0.27571726
729,0.66568255,-0.28814965,0.8202571,0.58606046,0.6390738,0.7594945
730,-1.7507132,0.66498125,-1.1125677,0.9156787,0.8797489,-1.2563002
731,-1.198022,0.79014975,-1.1290803,-2.3811789,1.1111811,-2.2117171
732,-2.0303693,0.55975515,0.88212895,0.6570429,0.8082703,-0.52044225
733,-1.2568779,0.6649048,-1.3514936,0.80522066,0.96401656,-1.982683
734,-1.4755963,0.43605673,0.86910427,0.6857772,0.77570754,0.42229787
735,0.8195356,-0.8615423,0.868147,0.7393116,-1.008723,0.8473505
736,0.68370044,-1.8075348,0.83102,0.791966,0.42714587,0.75104284
737,1.0602278,0.87476933,-1.1811439,-1.6904378,-0.7549742,-0.59228516
738,-1.1698755,0.6196583,0.8156322,0.72500247,0.7648266,-1.1136888
739,-0.027149867,-0.78796816,0.7649967,0.66942793,0.6637059,1.0153149
740,-1.1319038,0.7152511,0.52973914,0.8496874,0.6967558,-0.9908506
741,0.9204056,-1.6016276,-0.59675175,-1.1972648,0.04544497,1.2652903
742,-1.1307833,0.73031616,-1.7290912,0.8224843,0.89385855,-1.5401936
743,0.7051293,-1.0648781,0.7818856,0.71475077,0.45412484,0.84103876
744,-2.1182058,0.7059946,-1.6204549,0.8929024,0.8640292,-1.4150698
745,0.63796806,-1.4993072,0.8276216,0.62015194,0.633001,0.8145098
746,1.1494023,0.6500607,-0.63306075,-1.7040232,-1.7149504,0.50961345
747,1.0169857,0.6737138,-1.9597567,-1.2593018,-1.0387404,0.90147954
748,0.7621715,-1.8445581,0.9297898,0.5563004,-0.88895905,0.9800315
749,0.781875,-2.2332919,0.8331575,0.6366197,0.4585928,0.7815771
750,0.89529,-1.2952249,0.8404549,0.605161,-1.0991311,0.89231056
751,0.9401192,-1.2749945,0.84402597,0.31990457,-1.1990533,0.9621132
752,1.0063688,-1.0032916,0.75139844,-0.83287704,-1.8020867,1.05719
753,-0.045343664,1.1246362,-1.6838402,-0.3682441,-0.5043421,-2.296775
754,0.8517609,0.8932058,-1.0913844,-0.28228265,0.5023939,-0.44967464
755,1.0891664,-0.9002052,-0.18806939,-1.7654268,-2.1534665,1.1465832
756,0.8424631,-1.3372306,0.84997886,0.76815355,-0.37037507,0.7834363
757,-0.20568983,1.120288,-0.9179437,-0.21755527,-0.34007332,-2.4446476
758,-1.1098951,0.8747249,-1.2538693,-0.068230264,0.9791218,-0.33634743
759,0.6004911,-0.8896732,0.8293526,0.7333867,0.4955286,0.83825004
760,-1.3548328,0.7623306,0.11877332,0.8171712,0.78515536,-0.9350463
761,-1.2236273,0.67378753,0.8108428,0.71804833,0.6717789,-0.18082863
762,0.8075658,-0.8747595,0.8272228,0.5612073,0.5616006,0.71997
763,1.0520593,-0.9180191,-0.2905314,-0.76658905,-0.92210424,1.1798092
764,0.41178402,-1.0038481,0.77819675,0.6415881,0.71931356,0.89076936
765,-0.82066655,0.928755,-1.2813337,-0.5102575,0.93758744,-0.6114142
766,-2.1895647,0.65257573,0.9422316,0.6655606,0.6043215,-0.18770091
767,0.76818043,-1.2444023,0.8917141,0.50907487,-0.80626565,1.0220022
768,0.66146445,-1.4478997,0.82868826,0.7657261,0.5265951,0.7347835
769,-0.4065973,-0.26803192,0.7245448,0.8131558,0.78726476,0.8076878
770,-0.7984955,0.7907219,-0.3374356,0.8353679,0.77414864,-1.6123366
771,-0.96598727,0.82069564,-1.259771,-0.79760313,1.0770237,-1.1025712
772,1.0894555,0.7540833,-0.7492479,-0.6579523,-0.85512716,0.42915234
773,0.73806214,-1.2042927,0.9328804,0.64927363,0.3571597,0.75510013
774,0.8322333,1.0100448,-2.4651184,-1.4004331,-1.4450165,-0.14663358
775,-0.05244892,1.0849708,-0.5525223,-0.21560313,0.24307188,-1.4338628
776,1.1037915,0.6884295,-0.3617862,-1.6924738,-1.4214137,0.60457766
777,-1.3898355,1.1091882,-0.9449763,-0.37159795,0.2146072,-1.8224931
778,0.954024,0.15779915,0.83718526,-0.8902112,-1.0900525,0.9635202
779,0.6457171,-1.6272837,0.71658534,0.65827286,0.6369579,0.86992484
780,0.969672,-0.49701974,0.63202494,0.15224141,-1.2237903,1.0618024
781,-0.5596442,0.7439628,-1.4990621,0.5883991,0.9897341,-0.8234156
782,1.0453566,0.8634517,-1.5318619,-0.64456195,-0.6920356,-0.068045996
783,-0.5382934,0.9251469,-0.3089602,-1.0680746,0.9327284,-0.6858258
784,0.93556076,0.952387,-0.99157697,-0.7884845,-0.40768576,-0.57710564
785,-1.8046106,0.6518225,0.17066756,0.8758284,0.8361251,-0.26127106
786,1.0400232,-0.6771184,0.6591117,-1.8913566,-2.2492118,1.0593505
787,0.6771799,-1.5225612,0.82183856,0.676092,0.60988134,0.7537607
788,0.8009077,-1.6290404,0.8017449,0.6380487,-1.2836113,1.0049818
789,0.82685477,-0.22786938,0.83894634,0.62266624,-2.3893607,0.9195627
790,0.9061587,-1.5739366,0.66052586,0.70478153,-0.1704816,0.8905599
791,0.90593743,-0.7102818,0.7274791,0.6537894,-1.8139027,0.92289555
792,0.71862674,0.02982862,0.7698748,0.6346315,0.549068,0.71664643
793,0.15873963,1.1152917,-1.6173518,-0.36345685,-0.6392849,-0.8810627
794,0.30480242,0.13780127,0.8678241,0.7387347,0.62468827,0.6825527
795,-1.5351961,0.9872976,-0.7205585,-0.032613304,0.7773458,-0.65167135
796,-1.923321,0.5258755,0.95673656,0.69083816,0.6825575,0.11404153
797,-1.4227118,0.82533836,-1.3124073,-0.89153576,1.063556,-0.24592543
798,-1.2500373,0.858892,-0.5710052,0.7132216,0.7789761,-1.7115097
799,-0.76700747,1.0703945,-1.651385,-0.7202813,0.55799145,-0.8290703
800,1.0405645,-0.8337586,0.4648223,-1.7452292,-1.2656592,1.12005
801,1.0134741,0.011002224,0.6232605,-0.117769204,-1.6265256,0.99817014
802,-0.16388242,1.0489998,-1.6521713,-0.09708854,0.532819,-0.6865312
803,-2.0725734,1.0541579,-0.18768531,-0.4832999,0.5778928,-1.778261
804,0.91089463,-0.031842437,0.73989654,0.29144862,-2.0772772,1.0040992
805,0.8777636,-0.055692382,1.0777222,-2.0102193,-0.8879616,0.874523
806,0.8880771,-1.9396884,0.80075175,0.62020063,-0.6296193,0.9156241
807,-0.74560255,0.49967197,0.7690191,0.7472876,0.7492037,0.43022704
808,1.0976081,0.7414133,-0.7073364,-1.4873002,-0.8681516,0.48298216
809,0.3676468,-0.7664695,0.85477257,0.7340474,0.6794313,0.78988475
810,0.7303226,-1.6159949,0.74741685,0.69753164,0.59659266,0.7625864
811,-0.76157355,0.76753694,-0.73487806,0.60786587,0.9489562,-0.4258996
812,1.0561928,0.8885789,-1.2089493,-1.7078267,-1.6734619,-1.041231
813,0.8587457,0.996317,-0.97131664,-1.6454225,-0.7639168,-0.25738364
814,0.63212305,-0.47525683,0.7565218,0.58800846,0.68243587,0.8293365
815,1.1073453,0.8212091,-1.4409431,-1.2832325,-0.5741312,-0.68041605
816,1.1386371,0.78717405,-1.5267586,-2.225279,-2.203836,-0.34579563
817,-0.08127541,1.0181319,-1.8466533,-0.12841792,0.65131664,-0.4176595
818,-0.70540696,1.0465919,-1.4812177,-0.8748942,0.66275537,-0.5994994
819,1.080836,0.86162525,-1.9811221,-2.3131983,-0.9271531,-0.7384744
820,-1.0185308,0.5775641,0.5033714,0.8339995,0.8552656,-0.28015363
821,0.50778013,-0.9336017,0.7930093,0.7074788,0.6750693,0.81640977
822,-0.45852593,1.0177941,-1.1007361,-0.2156013,0.6960785,-0.4405069
823,1.0311496,-0.41202977,-1.144495,-1.4963229,-0.8681298,1.2095915
824,-0.6693396,0.9105671,-0.087584585,-1.0238388,0.94759864,-1.0988687
825,-1.5256549,0.63744676,0.88651174,0.69820243,0.68528074,-0.43418217
826,1.0744592,-1.0728818,-1.9008487,-0.5663978,-0.52167004,1.1642388
827,0.58309996,1.0497028,-0.81294215,-1.3155677,0.15642408,-0.85783476
828,-0.34498736,0.65565103,-0.23986116,0.8425714,0.9031428,-0.94295985
829,0.752515,-1.4852171,0.8380789,0.60276705,0.51481056,0.79972905
830,0.15958352,0.94649655,-0.32319012,-0.8648797,0.84557164,-1.3082026
831,1.1279067,0.8023341,-0.6334665,-1.1416432,-2.398874,-1.5339308
832,0.8663618,0.25971305,0.8467695,0.5815109,-1.9903489,0.73451585
833,0.50253916,-1.4078755,0.7885911,0.5901271,0.8189673,0.75514925
834,1.0782319,-0.0014378437,-1.2742984,-1.4096173,-0.5200634,1.1187286
835,-0.32843292,0.8480477,-0.6357752,-1.6036174,1.0387588,-0.7641273
836,1.0928636,0.81516,-1.8452681,-0.5142199,-0.7430151,-0.15185237
837,0.88711035,-0.0868162,0.77616036,0.68246764,-2.0762208,0.8250097
838,-1.6870207,0.8267876,-1.4648858,-1.3332454,1.0814303,-1.6122416
839,0.860289,0.010607289,0.6109796,0.6042732,-1.9739896,0.9924503
840,-0.86720127,0.49162036,0.98132455,0.61483353,0.8031553,-1.5640064
841,-1.0695773,0.77327913,-0.9775825,0.62950116,0.95177144,-1.2517059
842,0.8244539,0.42274687,0.96700233,0.4395026,-1.5911868,0.5822502
843,1.045233,0.8526773,-0.49470177,-2.0002916,-0.20446998,-0.17745206
844,0.94056904,-0.9378267,0.81955737,-2.6812425,-1.8686961,1.1021627
845,-1.4526391,0.9076609,-1.5619154,-0.71689624,0.98401904,-0.9294015
846,0.71644706,-1.9167957,0.75931346,0.8110714,0.4603348,0.74319553
847,-0.09073449,1.127825,-1.4026539,-1.9311483,-0.19293536,-0.9519837
848,-0.8206524,0.63965595,0.5253361,0.84980774,0.79364806,-1.0487922
849,1.1330677,0.124891564,-0.23711239,-0.74923605,-1.5935175,0.98711985
850,0.8423557,-0.26053336,0.79548776,0.52862865,-1.2049415,0.98596805
851,-2.325433,0.56357497,0.810509,0.7905928,0.77151316,-1.0626967
852,-1.24551,0.6678585,-0.10240506,0.97131014,0.76537293,-0.6973857
853,-1.0011272,-0.22284545,0.92419726,0.6598691,0.6403878,0.9261323
854,1.139973,-0.9249118,-1.4434068,-1.2681986,-0.31110153,1.0767373
855,-0.9721584,-0.021345966,0.8995788,0.7183535,0.74762917,0.75291467
856,-1.7981977,0.8317249,-1.7825478,-0.94706064,1.0735655,-1.1773484
857,-0.33660215,0.8883589,-2.0407946,-0.8828966,1.0017966,-1.5859702
858,-0.49698836,0.5603713,0.6161856,0.785868,0.85545784,-0.31270885
859,0.49029112,-2.2865248,0.8190948,0.70400715,0.63377196,0.8548898
860,0.9179638,0.5273213,0.7874102,0.2595396,-1.2846646,0.65055615
861,0.7525243,-2.3381326,0.7963184,0.76302326,-1.3064939,0.96816707
862,1.0591397,-0.541781,-1.0992764,-1.3899509,-1.3621593,1.1902559
863,0.90970397,0.70578575,0.9906917,-1.3167741,-1.1318599,-0.9775586
864,-1.7430537,0.6534152,0.49352697,0.92625713,0.71404433,-2.2745247
865,0.8791174,-1.0293982,0.70906293,0.37962377,-0.7612323,1.0766387
866,-1.6073192,0.6779581,-0.6174834,0.7128193,0.988888,-0.67702764
867,-0.2790596,0.81074584,-1.3733929,-0.045351967,1.0424193,-0.999434
868,-1.0537027,0.58165705,0.8360335,0.794109,0.7242031,-1.0428787
869,0.92001426,-1.1806294,0.88585144,0.37976867,-1.312239,0.93379843
870,0.08378304,-0.7580239,0.7853251,0.71724117,0.6346019,0.9768534
871,0.24640144,-0.63050854,0.8362515,0.6760096,0.6709197,0.90444946
872,1.0301644,0.90611744,-1.5228121,-1.0982479,-1.137457,-0.839694
873,0.8085341,-0.9265658,0.91188496,0.46545756,0.60104835,0.6317749
874,-1.2797271,0.785619,-2.7082887,0.81337327,0.8361076,-1.5471671
875,0.6809051,-1.4112206,0.81157506,0.75249714,-0.42877012,0.99374664
876,0.68191016,-1.0361466,0.86413276,0.6725393,0.3838035,0.8586179
877,0.7109333,1.0372664,-0.09959649,-2.0800674,-0.61039966,-0.8506078
878,0.8316657,-2.0617602,0.7875023,0.5428731,0.56583196,0.7546649
879,-0.95543087,0.89260083,-0.9309323,-0.017146323,0.960748,-1.4192005
880,1.033922,0.88562405,-1.6644603,-0.78826886,-2.174511,-0.09536815
881,0.81920415,-0.33334136,0.8412318,0.62465584,-1.250798,0.9326868
882,0.7154319,-1.0734854,0.70920354,0.8366869,-0.31736463,0.95413166
883,0.1335417,-0.6330328,0.9137365,0.5134533,0.6927987,0.9420248
884,0.9481493,0.44991574,0.704276,0.117560446,-1.349132,0.82006854
885,1.0507563,-0.1658586,-0.5201197,-1.6247768,-1.6599367,1.1716943
886,-0.3947348,0.84801257,-1.1844641,0.65066224,0.8338371,-1.2535901
887,0.29927704,1.105231,-0.064523436,-1.3823977,-1.4565827,-1.3482138
888,0.6473357,-2.1413326,0.74704343,0.64411116,0.64935213,0.84754956
889,-0.29823616,0.19804488,0.8455381,0.7825729,0.73969626,0.6063669
890,0.4480608,-1.9601815,0.7312731,0.70785564,0.7348833,0.84944725
891,0.17731449,-1.2953784,0.87415725,0.6977624,0.6532748,0.9022259
892,1.0771408,-0.76620406,-2.3103583,-0.57020104,-1.9147389,1.1696517
893,-0.4813086,0.8563043,-1.547026,-0.2820771,1.0207653,-1.0689254
894,1.0544933,0.8836208,-1.9483589,-2.055827,-0.62883735,-0.83840865
895,0.8264092,-0.65739346,0.96310383,0.5544704,-0.83737737,0.86545706
896,0.089368865,1.077247,-0.7970073,-1.5231125,0.390653,-0.59209746
897,-1.6581092,0.77624404,-1.9008113,0.6504264,0.941042,-0.6874449
898,-0.77873933,0.60326284,0.7563228,0.66972417,0.8553117,-1.4926987
899,-0.45021683,0.30639702,0.8912154,0.7660113,0.76506966,0.37221485
900,-0.19799678,1.1328931,-0.6379228,-1.7565702,-0.4502927,-1.0990779
901,-1.3805095,0.6427527,0.8770191,0.74764466,0.6581284,-1.140277
902,-0.7789993,0.4325384,0.90077233,0.775445,0.7219926,0.20661667
903,-0.7391536,0.69211555,-0.23461773,0.8062063,0.9079964,-1.0206898
904,0.72021264,-2.2606566,0.6644289,0.7350031,0.5292592,0.85756576
905,0.9999819,0.9366633,-1.5027404,-1.5751519,-1.9522694,-2.316446
906,0.7940442,0.56533945,0.7040542,0.71157074,-0.65747887,0.48783407
907,-2.3559706,0.7142512,-0.1818477,0.8643171,0.83223915,-0.47278953
908,-0.6507671,1.0999529,-0.53373563,-0.6076792,0.16314615,-0.11429939
909,-0.14670222,1.0523994,-1.4843719,-0.5414888,0.5741578,-0.56032383
910,-0.7856095,0.726786,-1.3054506,0.95949805,0.7564088,-1.4785348
911,0.6551202,-1.0050814,0.70735806,0.64693314,0.62246317,0.8824779
912,-0.87418747,0.52723885,0.94667757,0.7255967,0.69182056,-0.15185216
913,0.7626824,-0.7725348,0.917918,0.74138546,-1.3453592,0.85861665
914,0.69943815,-1.1851141,0.8776724,0.72009027,0.18709303,0.865961
915,-1.0464622,0.7170856,0.5002959,0.8250115,0.7293706,-0.7034723
916,-0.77389026,0.6657788,-2.0151367,0.7527954,0.9862098,-0.84291315
917,-0.78922933,0.85015327,-1.02394,-0.45148343,1.0394181,-2.0302968
918,0.056663886,0.9250122,-1.101079,-1.3982772,0.92781085,-2.2684195
919,-1.2272178,0.52877146,0.8572248,0.8653656,0.6762192,-0.8579482
920,0.8601781,-1.766885,0.92059886,0.48368454,-1.3896669,0.9357249
921,-0.6912606,0.8341091,-1.0067639,-1.3971212,1.0681522,-1.668193
922,-0.6950395,0.4770599,0.7751869,0.77762216,0.8221781,-0.011571501
923,-1.2380723,0.64028966,0.5401279,0.8171005,0.82335055,-1.3095592
924,-1.8656958,0.79175806,0.024379104,-0.4764503,1.0654628,-1.8360459
925,1.1177827,-0.93488824,-0.08826585,-2.930021,-0.79757756,1.0965427
926,-0.6424975,-0.08092962,0.86148685,0.70551246,0.75213593,0.81490874
927,0.6967015,-1.16816,0.8337963,0.5741508,0.5499506,0.8542391
928,-2.083818,1.1261982,-1.721938,-1.9118316,0.032919154,-0.29682213
929,0.8421664,-0.95892686,1.0027713,-1.2408795,-2.0398948,1.0627437
930,0.697725,-1.4829079,0.7927832,0.6061048,0.5554405,0.86729425
931,-1.4471345,0.6742018,0.5441056,0.69143754,0.870906,-0.6502741
932,-0.004761808,1.0905559,-0.63374424,-1.9319718,0.2982372,-0.53872114
933,1.0671324,0.8349662,-0.68547374,-1.8328288,-1.0143659,0.14266978
934,0.2657175,1.0860634,0.24153917,-0.78228104,-0.668485,-1.9679308
935,0.6802606,-2.4803505,0.8351038,0.72119737,0.5842518,0.7111969
936,0.8277744,-0.067401454,0.89141375,0.7203461,-2.2503798,0.7474094
937,-1.2295189,0.67919576,0.6091994,0.7998022,0.76051265,-0.9000987
938,0.9684399,-0.88964885,0.661892,-1.5491366,-2.0451553,1.1403222
939,-1.0087703,1.016392,-0.43515763,-1.2128012,0.744147,-0.3895516
940,-0.571708,1.0433892,-1.1663597,-1.2858682,0.65860647,-0.28006226
941,-0.7350818,0.86274755,-0.98337615,-1.2989423,1.0385857,-1.1687466
942,0.97788966,-0.6019478,0.52569014,-0.85445535,-2.258346,1.1584493
943,-0.3669318,0.45917973,0.69552284,0.8085929,0.8708026,-0.4746518
944,0.9782465,0.9519789,-1.5179101,-1.9162884,-2.6100824,-1.7454072
945,0.80430686,-1.2399802,0.8213559,0.6439318,0.2768913,0.8465699
946,-0.8957826,0.6878129,-1.251848,0.89868367,0.8567864,-0.43124866
947,1.1488029,0.4979708,-1.2724584,-1.3609537,-1.9295753,0.7967054
948,0.2329986,0.6520169,-0.032124244,0.8562288,0.81752,-1.2478304
949,1.0647502,0.82264096,-2.1013641,-0.7268166,-0.87470615,0.25669658
950,-0.6697102,0.5272095,0.848471,0.7546897,0.73378754,0.08285392
951,0.90275675,0.45735735,0.8945134,0.39465767,-1.026046,0.511628
952,0.9404641,-1.7477657,0.68886834,-0.7403463,-1.8393888,1.1518266
953,-1.7622342,0.77044237,-1.0992702,-0.32137057,1.1064163,-1.7555429
954,0.6519663,-1.2959229,0.9525339,0.5771489,0.6408052,0.654438
955,0.57082677,-2.5010707,0.8683075,0.58480024,0.6316916,0.8541233
956,1.0794047,0.84813726,-0.6594003,-1.1012564,-2.0992029,-0.35464975
957,0.7928423,-2.0990815,0.76196474,0.50879145,0.65237635,0.77830845
958,-0.37408897,0.7167316,0.054930594,0.7384153,0.89270896,-0.9988147
959,-0.5302534,0.67018527,-1.0034733,0.9139224,0.86176455,-1.0158005
960,1.0663946,0.15569244,-2.4415069,-1.4433088,-0.496563,1.1073104
961,-1.754564,0.26507962,0.8373726,0.76533246,0.71961683,0.6805052
962,0.8070598,-1.0892725,0.80591506,0.8225668,-0.8350029,0.8362405
963,-1.8559666,0.6329988,0.85799545,0.7358369,0.7054273,-1.1537294
964,0.76596105,1.0070459,-0.91393554,-0.7185776,0.08848323,-2.1787496
965,1.137756,0.79919463,-2.055851,-2.3348384,-1.2866423,-1.0702846
966,1.0416207,-1.7325188,-0.8458633,-0.62336344,-0.55157036,1.198291
967,-0.66732657,0.95102036,-1.057025,-0.82554036,0.9139486,-1.3944384
968,-1.7351674,0.027559768,0.9385206,0.7057878,0.6691885,0.7988719
969,-0.013688322,-1.5181799,0.7934166,0.8700925,0.63396937,0.8576031
970,-0.668073,0.6370732,-2.0695353,1.0016053,0.81188923,-2.5044863
971,-0.33643535,0.43298334,0.8482485,0.65260726,0.80054474,0.40334654
972,0.73269564,-2.4560695,0.76366395,0.5818542,0.56512016,0.87106025
973,-0.14127119,1.046458,-1.4478154,-0.7406591,0.62526286,-0.88860095
974,0.14808369,0.046914287,0.77425015,0.6854977,0.69375914,0.8597297
975,-1.9026191,0.198579,0.8178428,0.764458,0.84897345,0.48662534
976,-1.2443554,-0.9125997,0.7388007,0.8337131,0.72124386,0.91198856
977,-0.887971,0.5279928,0.85707635,0.8364874,0.66869843,-0.11412703
978,0.44819313,1.0559334,0.24976133,-1.1183612,-0.102028646,-2.1878796
979,-1.975519,0.99688804,-1.8142542,-1.3697195,0.83982915,-0.951729
980,-1.1455679,0.61436796,-0.49893785,0.9069396,0.8822154,-0.042144284
981,-0.8450589,0.85307914,-1.1537907,0.46806738,0.9194586,-1.592031
982,1.141095,-0.8833301,-0.7204568,-2.903853,-1.9812329,1.094827
983,0.8646655,0.2865441,0.8079018,0.17371938,-1.8786554,0.95067304
984,-0.46073252,0.79599655,-2.156255,0.5267879,0.9634943,-1.4029084
985,0.88138986,0.39198732,0.79225355,0.6283934,-1.1812923,0.59682786
986,0.89561623,-1.6586405,0.99111414,-1.3224686,-1.1444354,1.0276836
987,-1.0574095,1.0229676,-1.7310898,0.10060289,0.66201264,-2.1698205
988,0.9540593,0.51938105,-1.7424738,-1.3178328,-2.4727297,1.1143072
989,0.07745755,1.0846605,-2.4597888,-0.2867617,0.2797974,-2.2646065
990,-1.6670425,0.7545655,-1.142847,0.88029295,0.8143827,-1.5155637
991,0.91812074,-0.4716839,0.8759858,-0.39588827,-1.0885531,1.0474993
992,-1.132245,0.7555333,-0.41885298,0.7861507,0.87011594,-1.0965762
993,-1.210947,0.63342905,0.8014337,0.6524433,0.7890969,-0.2542546
994,-1.4669381,0.7369424,-0.2381511,0.8678985,0.8168492,-1.1866508
995,0.5518557,-1.4448504,0.92006564,0.53817236,0.6134932,0.8538331
996,1.0609705,0.21698305,-2.0956738,-1.7506696,-1.141454,1.1123952
997,0.2655046,1.087515,-2.20734,-0.9075837,0.121639624,-0.2929173
998,-0.001485053,-0.12118133,0.8207552,0.72593385,0.78240407,0.74576753
999,0.97351253,0.9304656,-0.43774575,-1.3680972,-0.93238777,-0.34253776
1000,0.9427822,0.96279734,-0.7917975,-0.8040725,-1.4589994,-1.8463504
1001,0.96900594,-0.21446978,0.691162,0.41284975,-0.91407275,0.93910295
1002,0.7606629,-1.4999442,0.7618368,0.64782435,0.47586244,0.8518548
1003,-1.002008,0.29837865,0.94248927,0.7033228,0.754026,0.46653983
1004,-0.84977823,0.7394151,-1.2509542,0.69786716,0.9550736,-1.5366205
1005,-1.6146681,0.8857333,-0.43430057,-0.32329333,0.9831181,-0.9073988
1006,1.0670044,0.85122496,-1.6596854,-2.2207217,-0.1030489,-0.9458927
1007,0.59971,1.0445778,-0.59189934,-0.37279597,-1.0543748,0.13920951
1008,-0.73084897,1.0157979,-1.0441846,-0.8469609,0.76904273,-0.9804239
1009,1.0108958,0.9009041,-0.7560416,-1.4845937,-1.166338,-0.05044778
1010,-0.67664695,0.42063168,0.31541228,0.93847704,0.9115295,-0.41737154
1011,-0.9190029,0.62900543,0.79176456,0.783497,0.6729766,-0.09767935
1012,-0.9458129,0.55143064,0.74658644,0.8127849,0.8055468,-2.2193224
1013,-1.9763052,0.9176779,-1.4931834,0.041356962,0.9233184,-1.1030966
1014,-1.9783137,0.66573596,0.55136645,0.8203666,0.79245764,-1.7713329
1015,1.0795354,0.842014,-0.50462383,-2.051455,-0.8281689,-0.3225923
1016,0.83941704,0.93224335,-1.5099676,-0.7664092,0.4316873,-0.52912706
1017,1.088588,0.8332475,-0.6701988,-0.7052998,-1.0121428,-0.5506156
1018,-0.42563516,-2.3618886,0.93540645,0.69781935,0.7081173,0.8689599
1019,-1.9685855,0.6705798,0.58285713,0.7857773,0.8039926,-2.0226603
1020,-1.3244687,-1.3739028,0.8940885,0.8084014,0.7492821,0.7738783
1021,0.79472965,-1.1180458,0.80698377,0.7339013,0.13906766,0.83570063
1022,0.06175667,0.6681708,-1.0265392,0.86064565,0.87193227,-1.1707504
1023,0.9492493,-1.244552,0.7772668,0.6044737,-1.6295252,0.8698389
1024,0.68925065,-0.63851863,0.9189651,0.8100449,-1.5822183,0.8539149
1025,1.1061981,0.07980739,-0.90732056,-1.2742999,-1.7866269,1.076296
1026,-1.0300463,0.58007425,-1.0449712,0.8881782,0.95676535,-0.60795355
1027,0.8872746,0.3412897,0.94163716,0.10655508,-0.99638003,0.7619979
1028,0.4832769,-1.5826436,0.85931444,0.57245284,0.65194046,0.90176517
1029,-0.38696912,0.82239,-1.2102709,-0.3333156,1.0462134,-0.46711996
1030,0.8650609,-0.49884272,0.780389,0.71745425,-2.440623,0.8786294
1031,0.89491534,0.616863,0.7781963,0.32258764,-0.77616256,0.47602722
1032,-0.013599593,-1.1401322,0.8166628,0.7622496,0.6991112,0.89212906
1033,0.5524367,1.0884396,-1.1577526,-2.569138,-0.85057265,-0.9393537
1034,0.99595654,-0.098721966,-0.82495064,-2.8345807,-1.0516773,1.2205967
1035,1.086252,0.7337482,-1.6069149,-0.40941298,-0.79541105,0.51644844
1036,-0.10268359,0.87933904,-1.0556854,-1.1658243,0.99839354,-0.93484056
1037,0.7554909,-2.131767,0.7296186,0.6447739,0.60347086,0.79560506
1038,-0.28947124,-0.10864649,0.6415643,0.83865654,0.7700678,0.8220822
1039,0.6331376,1.0512601,-0.8144342,-1.2172903,-0.13761,-0.3756637
1040,-0.66325456,1.1269772,-0.6427596,-0.74707377,-0.22447366,-0.49319962
1041,-1.4254398,-1.7752881,0.9335098,0.6902717,0.7748984,0.824433
1042,0.68595374,-1.5652686,0.7185637,0.6461345,0.63477165,0.8460338
1043,1.0337743,0.9047655,-0.8833924,-1.7422137,-1.6456705,-0.8953675
