,PseudoTime
cell_5223,0.01770226
cell_5224,0.024502164
cell_5225,0.025950825
cell_5226,0.026588934
cell_5227,0.02075496
cell_5228,0.021224732
cell_5229,0.020427141
cell_5230,0.044884294
cell_5231,0.044456314
cell_5232,0.021917507
cell_5233,0.025564745
cell_5234,0.0294642
cell_5235,0.031253226
cell_5236,0.03507328
cell_5237,0.041847833
cell_5238,0.044726692
cell_5239,0.050111443
cell_5240,0.053629823
cell_5241,0.053597726
cell_5242,0.0013467744
cell_5243,0.012913848
cell_5244,0.019789902
cell_5245,0.022419972
cell_5246,0.034139454
cell_5247,0.03618565
cell_5248,0.03918959
cell_5249,0.038804114
cell_5250,0.042037092
cell_5251,0.043253023
cell_5252,0.06912862
cell_5253,0.06455603
cell_5254,0.07162542
cell_5255,0.07057097
cell_5256,0.07054617
cell_5257,0.067292206
cell_5258,0.07672787
cell_5259,0.077229224
cell_5260,0.081114225
cell_5261,0.08124611
cell_5262,0.07634652
cell_5263,0.005149663
cell_5264,0.0145350015
cell_5265,0.023923557
cell_5266,0.030829888
cell_5267,0.034760583
cell_5268,0.03559557
cell_5269,0.03922878
cell_5270,0.04213697
cell_5271,0.042005397
cell_5272,0.06658981
cell_5273,0.02976174
cell_5274,0.02287707
cell_5275,0.0013173352
cell_5276,0.010325225
cell_5277,0.013443598
cell_5278,0.013299041
cell_5279,0.019854303
cell_5280,0.027410828
cell_5281,0.028850075
cell_5282,0.0324694
cell_5283,0.0602163
cell_5284,0.06867712
cell_5285,0.064904936
cell_5286,0.06895708
cell_5287,0.0679556
cell_5288,0.066997364
cell_5289,0.063385904
cell_5290,0.06944633
cell_5291,0.063098624
cell_5292,0.061919596
cell_5293,0.08204168
cell_5294,0.07843603
cell_5295,0.07955154
cell_5296,0.0809792
cell_5297,0.076089725
cell_5298,0.083863236
cell_5299,0.083529554
cell_5300,0.08342827
cell_5301,0.086261205
cell_5302,0.081174895
cell_5303,0.11467752
cell_5304,0.09476747
cell_5305,0.09133673
cell_5306,0.07820061
cell_5307,0.0809993
cell_5308,0.07935194
cell_5309,0.07710094
cell_5310,0.0827111
cell_5311,0.080505304
cell_5312,0.080540456
cell_5313,0.028750146
cell_5314,0.03541574
cell_5315,0.044980336
cell_5316,0.045225896
cell_5317,0.044678934
cell_5318,0.045756597
cell_5319,0.05072248
cell_5320,0.05001196
cell_5321,0.052927338
cell_5322,0.048563242
cell_5323,0.07277732
cell_5324,0.075001456
cell_5325,0.07568774
cell_5326,0.07441371
cell_5327,0.08343942
cell_5328,0.081280924
cell_5329,0.075124905
cell_5330,0.082305476
cell_5331,0.0856648
cell_5332,0.08204978
cell_5333,0.07362797
cell_5334,0.07491893
cell_5335,0.07511171
cell_5336,0.07727009
cell_5337,0.0811549
cell_5338,0.081290804
cell_5339,0.08404308
cell_5340,0.0826807
cell_5341,0.08290776
cell_5342,0.08210325
cell_5343,0.035413273
cell_5344,0.03599392
cell_5345,0.039353546
cell_5346,0.037390828
cell_5347,0.039085265
cell_5348,0.040139478
cell_5349,0.036463596
cell_5350,0.04167065
cell_5351,0.040363476
cell_5352,0.03961451
cell_5353,0.26888245
cell_5354,0.18231526
cell_5355,0.13499679
cell_5356,0.08785944
cell_5357,0.08984032
cell_5358,0.092206664
cell_5359,0.07800692
cell_5360,0.07809547
cell_5361,0.077160984
cell_5362,0.0796718
cell_5363,0.0767304
cell_5364,0.08543295
cell_5365,0.047458176
cell_5366,0.03582622
cell_5367,0.03033206
cell_5368,0.02064977
cell_5369,0.016258191
cell_5370,0.008873868
cell_5371,0.0052220263
cell_5372,0.008437711
cell_5373,0.008710863
cell_5374,0.08433079
cell_5375,0.08186654
cell_5376,0.086723395
cell_5377,0.08461061
cell_5378,0.079540275
cell_5379,0.08725501
cell_5380,0.0817623
cell_5381,0.08692708
cell_5382,0.086761266
cell_5383,0.08703604
cell_5384,0.33677608
cell_5385,0.2632456
cell_5386,0.19755644
cell_5387,0.1679917
cell_5388,0.10640144
cell_5389,0.080831535
cell_5390,0.09114982
cell_5391,0.08649966
cell_5392,0.07765295
cell_5393,0.07040081
cell_5394,0.31126958
cell_5395,0.16755906
cell_5396,0.11878679
cell_5397,0.08890553
cell_5398,0.065668605
cell_5399,0.030132972
cell_5400,0.025523385
cell_5401,0.018405456
cell_5402,0.005548829
cell_5403,0.006124056
cell_5404,0.7886081
cell_5405,0.65007246
cell_5406,0.5532135
cell_5407,0.47507137
cell_5408,0.3680114
cell_5409,0.33507618
cell_5410,0.19605109
cell_5411,0.1306365
cell_5412,0.07273873
cell_5413,0.043051187
cell_5414,0.07407537
cell_5415,0.082606986
cell_5416,0.0833521
cell_5417,0.08468369
cell_5418,0.07953633
cell_5419,0.08269681
cell_5420,0.0800872
cell_5421,0.08033488
cell_5422,0.07805754
cell_5423,0.09131416
cell_5424,0.07161392
cell_5425,0.07807056
cell_5426,0.077289894
cell_5427,0.08502928
cell_5428,0.07812787
cell_5429,0.083997875
cell_5430,0.08379631
cell_5431,0.085310295
cell_5432,0.08535248
cell_5433,0.086422786
cell_5434,0.07002457
cell_5435,0.07477469
cell_5436,0.06996314
cell_5437,0.07277371
cell_5438,0.07593644
cell_5439,0.07333609
cell_5440,0.07378159
cell_5441,0.08221316
cell_5442,0.078281485
cell_5443,0.07797719
cell_5444,0.07986271
cell_5445,0.082767054
cell_5446,0.083839364
cell_5447,0.07867012
cell_5448,0.08143452
cell_5449,0.08062203
cell_5450,0.08208108
cell_5451,0.08245835
cell_5452,0.08648891
cell_5453,0.083465576
cell_5454,0.12473417
cell_5455,0.09355645
cell_5456,0.0906376
cell_5457,0.07489831
cell_5458,0.07635369
cell_5459,0.075229295
cell_5460,0.077523686
cell_5461,0.07694771
cell_5462,0.08030369
cell_5463,0.081020564
cell_5464,0.0781738
cell_5465,0.005412822
cell_5466,0.01018376
cell_5467,0.013123176
cell_5468,0.016132329
cell_5469,0.019218437
cell_5470,0.023018125
cell_5471,0.025048433
cell_5472,0.02863078
cell_5473,0.029204942
cell_5474,0.029333578
cell_5475,0.018525766
cell_5476,0.005934285
cell_5477,0.0057198214
cell_5478,0.007877553
cell_5479,0.015907915
cell_5480,0.017469095
cell_5481,0.017412826
cell_5482,0.027025823
cell_5483,0.027499886
cell_5484,0.03258335
cell_5485,0.0795253
cell_5486,0.08363696
cell_5487,0.07752957
cell_5488,0.07742603
cell_5489,0.08221966
cell_5490,0.08134015
cell_5491,0.07803507
cell_5492,0.08168157
cell_5493,0.08152499
cell_5494,0.083907336
cell_5495,0.085193194
cell_5496,0.07248344
cell_5497,0.078595825
cell_5498,0.074201815
cell_5499,0.07094401
cell_5500,0.07535813
cell_5501,0.07424916
cell_5502,0.0745395
cell_5503,0.07695907
cell_5504,0.07598298
cell_5505,0.13125566
cell_5506,0.098245
cell_5507,0.053293064
cell_5508,0.019771902
cell_5509,0.01548017
cell_5510,0.01089003
cell_5511,0.007693457
cell_5512,0.021398325
cell_5513,0.026870083
cell_5514,0.028219087
cell_5515,0.074324094
cell_5516,0.07772463
cell_5517,0.07702052
cell_5518,0.074961826
cell_5519,0.08018737
cell_5520,0.076568015
cell_5521,0.0787656
cell_5522,0.07899318
cell_5523,0.08448287
cell_5524,0.0764034
cell_5525,0.079064816
cell_5526,0.07640136
cell_5527,0.07795243
cell_5528,0.07848314
cell_5529,0.07614471
cell_5530,0.08690063
cell_5531,0.07973437
cell_5532,0.08505462
cell_5533,0.08610038
cell_5534,0.081596
cell_5535,0.0024770435
cell_5536,0.00929244
cell_5537,0.009592193
cell_5538,0.020020107
cell_5539,0.025043868
cell_5540,0.02731687
cell_5541,0.030549087
cell_5542,0.033883017
cell_5543,0.037666526
cell_5544,0.042288523
cell_5545,0.35405144
cell_5546,0.26312637
cell_5547,0.16716316
cell_5548,0.09262217
cell_5549,0.07013912
cell_5550,0.0413146
cell_5551,0.028073065
cell_5552,0.017304877
cell_5553,0.0074388064
cell_5554,0.005443752
cell_5555,0.38409233
cell_5556,0.31219563
cell_5557,0.22735226
cell_5558,0.22548571
cell_5559,0.15275066
cell_5560,0.1168681
cell_5561,0.08883745
cell_5562,0.088789776
cell_5563,0.0919192
cell_5564,0.07928267
cell_5565,0.08062356
cell_5566,0.074744195
cell_5567,0.08070984
cell_5568,0.08020797
cell_5569,0.07869986
cell_5570,0.0802642
cell_5571,0.076723315
cell_5572,0.079481065
cell_5573,0.0798286
cell_5574,0.077936545
cell_5575,0.08164329
cell_5576,0.08024907
cell_5577,0.078391396
cell_5578,0.07920077
cell_5579,0.08412299
cell_5580,0.080320716
cell_5581,0.08538536
cell_5582,0.0829906
cell_5583,0.07764365
cell_5584,0.08459431
cell_5585,0.08750716
cell_5586,0.078887165
cell_5587,0.07915197
cell_5588,0.08100435
cell_5589,0.07961701
cell_5590,0.08384446
cell_5591,0.082385376
cell_5592,0.083657034
cell_5593,0.085126504
cell_5594,0.083566286
cell_5595,0.08359016
cell_5596,0.042399965
cell_5597,0.049460746
cell_5598,0.051074896
cell_5599,0.0535204
cell_5600,0.055550884
cell_5601,0.058076676
cell_5602,0.06268188
cell_5603,0.065687835
cell_5604,0.0647705
cell_5605,0.065520145
cell_5606,0.034205012
cell_5607,0.037665416
cell_5608,0.043064117
cell_5609,0.043097265
cell_5610,0.041389063
cell_5611,0.04109577
cell_5612,0.043673944
cell_5613,0.050184865
cell_5614,0.04714325
cell_5615,0.04866817
cell_5616,0.076319896
cell_5617,0.07769462
cell_5618,0.08018464
cell_5619,0.08125187
cell_5620,0.08098722
cell_5621,0.07994299
cell_5622,0.078747064
cell_5623,0.079761334
cell_5624,0.08336584
cell_5625,0.08375817
cell_5626,0.075636
cell_5627,0.08332225
cell_5628,0.08366782
cell_5629,0.087538786
cell_5630,0.0868772
cell_5631,0.08610901
cell_5632,0.08373888
cell_5633,0.0815503
cell_5634,0.08843768
cell_5635,0.07970908
cell_5636,0.0009824443
cell_5637,0.012885218
cell_5638,0.0188614
cell_5639,0.021178829
cell_5640,0.028542716
cell_5641,0.03526182
cell_5642,0.03070505
cell_5643,0.04184785
cell_5644,0.042303607
cell_5645,0.04174155
cell_5646,0.30187345
cell_5647,0.19230074
cell_5648,0.104233965
cell_5649,0.069549724
cell_5650,0.05059499
cell_5651,0.04625835
cell_5652,0.020787848
cell_5653,0.019367307
cell_5654,0.01283222
cell_5655,0.008844605
cell_5656,0.07658677
cell_5657,0.07450398
cell_5658,0.0781957
cell_5659,0.08044099
cell_5660,0.081048444
cell_5661,0.08195007
cell_5662,0.08651841
cell_5663,0.079550795
cell_5664,0.081781924
cell_5665,0.08315118
cell_5666,0.08297015
cell_5667,0.04412845
cell_5668,0.052194778
cell_5669,0.050184373
cell_5670,0.053097874
cell_5671,0.05503618
cell_5672,0.051698692
cell_5673,0.05359165
cell_5674,0.05440471
cell_5675,0.05347323
cell_5676,0.053036597
cell_5677,0.01648185
cell_5678,0.0355827
cell_5679,0.03717137
cell_5680,0.036269594
cell_5681,0.03601242
cell_5682,0.037602156
cell_5683,0.038345996
cell_5684,0.047410212
cell_5685,0.049823582
cell_5686,0.050085038
cell_5687,0.3870737
cell_5688,0.3051072
cell_5689,0.18195423
cell_5690,0.09719475
cell_5691,0.09008501
cell_5692,0.072306864
cell_5693,0.055277895
cell_5694,0.04215055
cell_5695,0.03156045
cell_5696,0.021656109
cell_5697,0.011227887
cell_5698,0.010418345
cell_5699,0.0012846523
cell_5700,0.017347658
cell_5701,0.023494728
cell_5702,0.028953172
cell_5703,0.032819513
cell_5704,0.03244289
cell_5705,0.041660853
cell_5706,0.04065624
cell_5707,0.0016868338
cell_5708,0.007249302
cell_5709,0.019306595
cell_5710,0.020375958
cell_5711,0.025204265
cell_5712,0.02676424
cell_5713,0.028121555
cell_5714,0.03424969
cell_5715,0.04028235
cell_5716,0.04491081
cell_5717,0.16597201
cell_5718,0.08654917
cell_5719,0.054479267
cell_5720,0.03662503
cell_5721,0.024182117
cell_5722,0.018475153
cell_5723,0.017477585
cell_5724,0.013318195
cell_5725,0.0050893016
cell_5726,0.0050535514
cell_5727,0.06960749
cell_5728,0.07324574
cell_5729,0.07188696
cell_5730,0.07432907
cell_5731,0.073986344
cell_5732,0.07723746
cell_5733,0.0774513
cell_5734,0.07372568
cell_5735,0.079101294
cell_5736,0.078335814
cell_5737,0.03405674
cell_5738,0.019202227
cell_5739,0.012107716
cell_5740,0.0063736043
cell_5741,0.006670969
cell_5742,0.020933788
cell_5743,0.023339653
cell_5744,0.025599588
cell_5745,0.03229579
cell_5746,0.029641181
cell_5747,0.19869298
cell_5748,0.1231944
cell_5749,0.096581005
cell_5750,0.08551891
cell_5751,0.07699436
cell_5752,0.07769337
cell_5753,0.079739556
cell_5754,0.07703667
cell_5755,0.0781454
cell_5756,0.07619096
cell_5757,0.0058941166
cell_5758,0.015136285
cell_5759,0.019328857
cell_5760,0.03485947
cell_5761,0.0419389
cell_5762,0.042728223
cell_5763,0.049783673
cell_5764,0.052452005
cell_5765,0.054164845
cell_5766,0.054593354
cell_5767,0.055342473
cell_5768,0.06644067
cell_5769,0.07802438
cell_5770,0.07890076
cell_5771,0.07396932
cell_5772,0.07389753
cell_5773,0.07995504
cell_5774,0.08201238
cell_5775,0.08007425
cell_5776,0.08061992
cell_5777,0.08043009
cell_5778,0.07271532
cell_5779,0.06982038
cell_5780,0.07543407
cell_5781,0.06846048
cell_5782,0.070473395
cell_5783,0.068950854
cell_5784,0.06811271
cell_5785,0.069993064
cell_5786,0.07155291
cell_5787,0.069037504
cell_5788,0.076880045
cell_5789,0.08143772
cell_5790,0.0852913
cell_5791,0.08233848
cell_5792,0.08558873
cell_5793,0.081027925
cell_5794,0.08084787
cell_5795,0.08206153
cell_5796,0.08719388
cell_5797,0.0845097
cell_5798,0.01428158
cell_5799,0.007312713
cell_5800,0.005820984
cell_5801,0.016130107
cell_5802,0.019533912
cell_5803,0.034342993
cell_5804,0.034772195
cell_5805,0.039443836
cell_5806,0.0508487
cell_5807,0.04905808
cell_5808,0.34734762
cell_5809,0.27205622
cell_5810,0.13901545
cell_5811,0.091548406
cell_5812,0.050300244
cell_5813,0.04560869
cell_5814,0.031781703
cell_5815,0.007000497
cell_5816,0.008019041
cell_5817,0.010584331
cell_5818,0.22696492
cell_5819,0.13721682
cell_5820,0.10646611
cell_5821,0.07730175
cell_5822,0.05507946
cell_5823,0.043119024
cell_5824,0.028697522
cell_5825,0.019262532
cell_5826,0.016796457
cell_5827,0.013192017
cell_5828,0.07881421
cell_5829,0.08073835
cell_5830,0.08670095
cell_5831,0.09060415
cell_5832,0.08547245
cell_5833,0.08764601
cell_5834,0.084847815
cell_5835,0.08736029
cell_5836,0.086141884
cell_5837,0.083093196
cell_5838,0.116387054
cell_5839,0.11650019
cell_5840,0.08588385
cell_5841,0.052282933
cell_5842,0.016025158
cell_5843,0.006695073
cell_5844,0.004883702
cell_5845,0.005838766
cell_5846,0.0042430023
cell_5847,0.0035120817
cell_5848,0.036312524
cell_5849,0.041046932
cell_5850,0.05624141
cell_5851,0.056076013
cell_5852,0.05751
cell_5853,0.055519193
cell_5854,0.058577996
cell_5855,0.057286832
cell_5856,0.059388503
cell_5857,0.05455543
cell_5858,0.014063314
cell_5859,0.0063155685
cell_5860,0.009311727
cell_5861,0.02095334
cell_5862,0.024124863
cell_5863,0.026544105
cell_5864,0.031374056
cell_5865,0.03463125
cell_5866,0.03786348
cell_5867,0.038047064
cell_5868,0.037166726
cell_5869,0.4045126
cell_5870,0.2601624
cell_5871,0.17268117
cell_5872,0.12526028
cell_5873,0.09065918
cell_5874,0.07607793
cell_5875,0.042359766
cell_5876,0.028271409
cell_5877,0.026525347
cell_5878,0.013797973
cell_5879,0.067438975
cell_5880,0.07201102
cell_5881,0.07133655
cell_5882,0.07250193
cell_5883,0.07451731
cell_5884,0.07291656
cell_5885,0.07289074
cell_5886,0.07537531
cell_5887,0.08002743
cell_5888,0.07175513
cell_5889,0.080120705
cell_5890,0.08086871
cell_5891,0.08260849
cell_5892,0.07870116
cell_5893,0.083225355
cell_5894,0.08175585
cell_5895,0.07895167
cell_5896,0.08562958
cell_5897,0.08311863
cell_5898,0.08417904
cell_5899,0.08184378
cell_5900,0.08512821
cell_5901,0.084423855
cell_5902,0.083105095
cell_5903,0.08144966
cell_5904,0.08225194
cell_5905,0.086283654
cell_5906,0.08435578
cell_5907,0.08965148
cell_5908,0.087352075
cell_5909,0.005552064
cell_5910,0.00861845
cell_5911,0.016899511
cell_5912,0.026185587
cell_5913,0.033150796
cell_5914,0.036638804
cell_5915,0.045203064
cell_5916,0.048219986
cell_5917,0.05205571
cell_5918,0.053575628
cell_5919,0.07539661
cell_5920,0.07297791
cell_5921,0.075921185
cell_5922,0.07821306
cell_5923,0.07985787
cell_5924,0.07697189
cell_5925,0.077261455
cell_5926,0.07932336
cell_5927,0.083077975
cell_5928,0.07908615
cell_5929,0.26057932
cell_5930,0.1324644
cell_5931,0.11405653
cell_5932,0.08497509
cell_5933,0.047388636
cell_5934,0.039874777
cell_5935,0.014606327
cell_5936,0.013298858
cell_5937,0.0077855294
cell_5938,0.0053798123
cell_5939,0.07604867
cell_5940,0.07197597
cell_5941,0.07135316
cell_5942,0.06735463
cell_5943,0.06684371
cell_5944,0.06358227
cell_5945,0.06494753
cell_5946,0.05958472
cell_5947,0.066217564
cell_5948,0.0631491
cell_5949,0.046317376
cell_5950,0.05906117
cell_5951,0.06357096
cell_5952,0.061243825
cell_5953,0.061603915
cell_5954,0.06114053
cell_5955,0.0687231
cell_5956,0.06849859
cell_5957,0.068804
cell_5958,0.06728627
cell_5959,0.029082563
cell_5960,0.03321122
cell_5961,0.041953057
cell_5962,0.045396022
cell_5963,0.04440749
cell_5964,0.043248072
cell_5965,0.04636053
cell_5966,0.04687958
cell_5967,0.045533374
cell_5968,0.04635638
cell_5969,0.044564396
cell_5970,0.12482767
cell_5971,0.10955356
cell_5972,0.089890875
cell_5973,0.08293576
cell_5974,0.075386204
cell_5975,0.073238686
cell_5976,0.07660797
cell_5977,0.07170972
cell_5978,0.079185314
cell_5979,0.07882439
cell_5980,0.036983546
cell_5981,0.01980601
cell_5982,0.017427133
cell_5983,0.0070013967
cell_5984,0.008114517
cell_5985,0.016587442
cell_5986,0.029551476
cell_5987,0.031227775
cell_5988,0.036334526
cell_5989,0.041706264
cell_5990,0.008229231
cell_5991,0.01685607
cell_5992,0.027529702
cell_5993,0.031222755
cell_5994,0.035425548
cell_5995,0.039672755
cell_5996,0.040801182
cell_5997,0.050510958
cell_5998,0.04867668
cell_5999,0.057481255
cell_6000,0.23297635
cell_6001,0.1419886
cell_6002,0.12540042
cell_6003,0.09440252
cell_6004,0.09402499
cell_6005,0.09042219
cell_6006,0.08889379
cell_6007,0.08257857
cell_6008,0.07635378
cell_6009,0.079605356
cell_6010,0.046794105
cell_6011,0.05182152
cell_6012,0.053178426
cell_6013,0.058975276
cell_6014,0.06035809
cell_6015,0.06113987
cell_6016,0.06452685
cell_6017,0.068060726
cell_6018,0.0742738
cell_6019,0.072396584
cell_6020,0.083654344
cell_6021,0.079955906
cell_6022,0.09027912
cell_6023,0.0890105
cell_6024,0.08356867
cell_6025,0.10065776
cell_6026,0.10179647
cell_6027,0.10398402
cell_6028,0.0992508
cell_6029,0.09226119
cell_6030,0.0412599
cell_6031,0.042035483
cell_6032,0.048147336
cell_6033,0.063455164
cell_6034,0.0722269
cell_6035,0.071269765
cell_6036,0.07397445
cell_6037,0.077000566
cell_6038,0.077738166
cell_6039,0.07699661
cell_6040,0.07270939
cell_6041,0.07192714
cell_6042,0.07874831
cell_6043,0.07645829
cell_6044,0.08020616
cell_6045,0.08141811
cell_6046,0.08306768
cell_6047,0.07589281
cell_6048,0.08380041
cell_6049,0.07532451
cell_6050,0.087132
cell_6051,0.048361264
cell_6052,0.04014537
cell_6053,0.02456735
cell_6054,0.015871234
cell_6055,0.004285425
cell_6056,0.018915964
cell_6057,0.024465803
cell_6058,0.027958987
cell_6059,0.030403625
cell_6060,0.07994206
cell_6061,0.08472394
cell_6062,0.08141272
cell_6063,0.08102923
cell_6064,0.08415593
cell_6065,0.086753935
cell_6066,0.085029155
cell_6067,0.08916388
cell_6068,0.08806434
cell_6069,0.08823237
cell_6070,0.09215718
cell_6071,0.07892391
cell_6072,0.077803805
cell_6073,0.08105258
cell_6074,0.07468173
cell_6075,0.07459559
cell_6076,0.077232935
cell_6077,0.07546149
cell_6078,0.078906655
cell_6079,0.0797949
cell_6080,0.08380836
cell_6081,0.019588133
cell_6082,0.022609014
cell_6083,0.023434803
cell_6084,0.02707542
cell_6085,0.02922652
cell_6086,0.03592602
cell_6087,0.038790803
cell_6088,0.042381126
cell_6089,0.045443
cell_6090,0.040804427
cell_6091,0.04243088
cell_6092,0.022568922
cell_6093,0.014849725
cell_6094,0.009892705
cell_6095,0.012630591
cell_6096,0.016563097
cell_6097,0.018552054
cell_6098,0.020055585
cell_6099,0.021070378
cell_6100,0.020332543
cell_6101,0.007838306
cell_6102,0.0075081247
cell_6103,0.013385736
cell_6104,0.019353036
cell_6105,0.031937186
cell_6106,0.028883485
cell_6107,0.042850845
cell_6108,0.04438237
cell_6109,0.041736405
cell_6110,0.04784653
cell_6111,0.07331755
cell_6112,0.0800279
cell_6113,0.07724646
cell_6114,0.078913
cell_6115,0.07365613
cell_6116,0.078761406
cell_6117,0.07594762
cell_6118,0.08409429
cell_6119,0.08272327
cell_6120,0.08456502
cell_6121,0.031353593
cell_6122,0.036010828
cell_6123,0.03723079
cell_6124,0.06249424
cell_6125,0.06404492
cell_6126,0.055577777
cell_6127,0.06705142
cell_6128,0.07084097
cell_6129,0.07255968
cell_6130,0.0766144
cell_6131,0.009907912
cell_6132,0.0052037626
cell_6133,0.0060498505
cell_6134,0.006542768
cell_6135,0.008674116
cell_6136,0.009235868
cell_6137,0.012351786
cell_6138,0.01333145
cell_6139,0.018334726
cell_6140,0.019823316
cell_6141,0.079184495
cell_6142,0.07704669
cell_6143,0.075529985
cell_6144,0.07650375
cell_6145,0.07192879
cell_6146,0.076784275
cell_6147,0.07495529
cell_6148,0.08131573
cell_6149,0.08253439
cell_6150,0.08069476
cell_6151,0.37877566
cell_6152,0.287989
cell_6153,0.16893233
cell_6154,0.096170664
cell_6155,0.069749944
cell_6156,0.03677562
cell_6157,0.02918871
cell_6158,0.007494019
cell_6159,0.007795357
cell_6160,0.014029122
cell_6161,0.075154856
cell_6162,0.08062338
cell_6163,0.078375734
cell_6164,0.08271283
cell_6165,0.08566824
cell_6166,0.08487622
cell_6167,0.08427773
cell_6168,0.08264431
cell_6169,0.08586951
cell_6170,0.08448416
cell_6171,0.08211683
cell_6172,0.07868812
cell_6173,0.07921607
cell_6174,0.08018062
cell_6175,0.0815307
cell_6176,0.08145496
cell_6177,0.083010904
cell_6178,0.080290034
cell_6179,0.086724095
cell_6180,0.08523551
cell_6181,0.084599756
cell_6182,0.45656827
cell_6183,0.30293843
cell_6184,0.28542596
cell_6185,0.23086962
cell_6186,0.13355939
cell_6187,0.10659117
cell_6188,0.09725264
cell_6189,0.09105427
cell_6190,0.0882293
cell_6191,0.08060452
cell_6192,0.3002411
cell_6193,0.23799951
cell_6194,0.17936185
cell_6195,0.116812244
cell_6196,0.115149386
cell_6197,0.09854409
cell_6198,0.08300493
cell_6199,0.07738228
cell_6200,0.081475206
cell_6201,0.078038506
cell_6202,0.0020398588
cell_6203,0.020520266
cell_6204,0.023680372
cell_6205,0.029831603
cell_6206,0.03217872
cell_6207,0.030524269
cell_6208,0.04154751
cell_6209,0.040282257
cell_6210,0.042180467
cell_6211,0.040282067
cell_6212,0.07570101
cell_6213,0.075851046
cell_6214,0.08061223
cell_6215,0.07371272
cell_6216,0.071830116
cell_6217,0.0768587
cell_6218,0.082248025
cell_6219,0.07893589
cell_6220,0.07307395
cell_6221,0.082039855
cell_6222,0.059680905
cell_6223,0.04488836
cell_6224,0.026571272
cell_6225,0.015835844
cell_6226,0.008019929
cell_6227,0.010950258
cell_6228,0.008509908
cell_6229,0.002594108
cell_6230,0.0022037132
cell_6231,0.006633526
cell_6232,0.73888665
cell_6233,0.5276472
cell_6234,0.3983034
cell_6235,0.36229846
cell_6236,0.21803303
cell_6237,0.10247727
cell_6238,0.10083309
cell_6239,0.09267197
cell_6240,0.040157415
cell_6241,0.03872766
cell_6242,0.3437468
cell_6243,0.22912842
cell_6244,0.27707306
cell_6245,0.20134823
cell_6246,0.12857565
cell_6247,0.104025714
cell_6248,0.093838945
cell_6249,0.07935186
cell_6250,0.08671571
cell_6251,0.08027115
cell_6252,0.07560406
cell_6253,0.08171757
cell_6254,0.08003561
cell_6255,0.08020156
cell_6256,0.080078945
cell_6257,0.07285991
cell_6258,0.08306005
cell_6259,0.07233968
cell_6260,0.08189069
cell_6261,0.083680265
cell_6262,0.08959885
cell_6263,0.08291872
cell_6264,0.07552346
cell_6265,0.07112923
cell_6266,0.0779538
cell_6267,0.07958115
cell_6268,0.07840638
cell_6269,0.07468323
cell_6270,0.08317698
cell_6271,0.0778399
cell_6272,0.07726931
cell_6273,0.07792639
cell_6274,0.077569574
cell_6275,0.076203346
cell_6276,0.07995774
cell_6277,0.085204795
cell_6278,0.07948647
cell_6279,0.08299625
cell_6280,0.081136964
cell_6281,0.08626936
cell_6282,0.076449394
cell_6283,0.070862755
cell_6284,0.071806006
cell_6285,0.07469028
cell_6286,0.07595462
cell_6287,0.075817995
cell_6288,0.07911484
cell_6289,0.078869246
cell_6290,0.07846073
cell_6291,0.081521936
cell_6292,0.08101691
cell_6293,0.01749938
cell_6294,0.026334086
cell_6295,0.026991483
cell_6296,0.04185861
cell_6297,0.046929892
cell_6298,0.047259744
cell_6299,0.04928541
cell_6300,0.050486725
cell_6301,0.051814906
cell_6302,0.058352385
cell_6303,0.030665891
cell_6304,0.011361585
cell_6305,0.005227559
cell_6306,0.012670139
cell_6307,0.018990228
cell_6308,0.024268262
cell_6309,0.032023568
cell_6310,0.03348956
cell_6311,0.03482291
cell_6312,0.036544673
cell_6313,0.9171459
cell_6314,0.8450714
cell_6315,0.7447418
cell_6316,0.4921264
cell_6317,0.48525295
cell_6318,0.39173737
cell_6319,0.30875385
cell_6320,0.2127885
cell_6321,0.07322644
cell_6322,0.038181398
cell_6323,0.11532113
cell_6324,0.08785362
cell_6325,0.048375204
cell_6326,0.047374822
cell_6327,0.013048709
cell_6328,0.00937748
cell_6329,0.007152833
cell_6330,0.004710264
cell_6331,0.0071435533
cell_6332,0.009503691
cell_6333,0.07673174
cell_6334,0.08513452
cell_6335,0.08777961
cell_6336,0.08651557
cell_6337,0.086968236
cell_6338,0.085066386
cell_6339,0.086384654
cell_6340,0.08843781
cell_6341,0.088855915
cell_6342,0.0883196
cell_6343,0.008131679
cell_6344,0.00734688
cell_6345,0.014827284
cell_6346,0.022806948
cell_6347,0.03947218
cell_6348,0.03904765
cell_6349,0.03898756
cell_6350,0.045910094
cell_6351,0.04677625
cell_6352,0.043548685
cell_6353,0.07561141
cell_6354,0.07714375
cell_6355,0.08064084
cell_6356,0.08173811
cell_6357,0.076481216
cell_6358,0.08004323
cell_6359,0.08236056
cell_6360,0.082276314
cell_6361,0.08088577
cell_6362,0.078885674
cell_6363,0.30401567
cell_6364,0.23530933
cell_6365,0.119461134
cell_6366,0.09069185
cell_6367,0.042647947
cell_6368,0.020450171
cell_6369,0.006559258
cell_6370,0.0045864237
cell_6371,0.011504925
cell_6372,0.018308915
cell_6373,0.029977387
cell_6374,0.12220368
cell_6375,0.099825844
cell_6376,0.054291535
cell_6377,0.03728365
cell_6378,0.018617414
cell_6379,0.014174493
cell_6380,0.0018224758
cell_6381,0.023389429
cell_6382,0.027772285
cell_6383,0.027281057
cell_6384,0.026779404
cell_6385,0.010864879
cell_6386,0.005776191
