Gene,StateA,StateB
g8,cell_1862,cell_225
g9,cell_1862,cell_244
g1,cell_1862,cell_477
g7,cell_1862,cell_668
g10,cell_1862,cell_910
g6,cell_1865,cell_3
g9,cell_1865,cell_129
g10,cell_1865,cell_985
g7,cell_1865,cell_1244
g6,cell_1866,cell_145
g9,cell_1866,cell_202
g11,cell_1866,cell_370
g10,cell_1866,cell_656
g7,cell_1866,cell_1017
g2,cell_1866,cell_1288
g4,cell_1866,cell_1826
g5,cell_1871,cell_873
g10,cell_1871,cell_1000
g6,cell_1871,cell_1762
g6,cell_1899,cell_149
g10,cell_1899,cell_274
g7,cell_1899,cell_1285
g8,cell_1899,cell_1341
g3,cell_1899,cell_1536
g9,cell_1899,cell_1585
g11,cell_1905,cell_631
g5,cell_1905,cell_717
g7,cell_1905,cell_1121
g9,cell_1917,cell_149
g10,cell_1917,cell_258
g8,cell_1917,cell_292
g3,cell_1917,cell_711
g6,cell_1917,cell_1585
g4,cell_1917,cell_1832
g5,cell_1930,cell_1257
g5,cell_1945,cell_1470
g7,cell_1946,cell_1175
g8,cell_1946,cell_1337
g10,cell_1946,cell_1470
g4,cell_1948,cell_464
g10,cell_1951,cell_1
g8,cell_1951,cell_1297
g5,cell_1951,cell_1585
g2,cell_1951,cell_1672
g7,cell_1964,cell_31
g6,cell_1964,cell_347
g8,cell_1964,cell_522
g11,cell_1964,cell_991
g9,cell_1964,cell_1063
g9,cell_1966,cell_187
g7,cell_1966,cell_235
g8,cell_1966,cell_262
g3,cell_1966,cell_301
g6,cell_1966,cell_984
g10,cell_1966,cell_1843
g6,cell_1972,cell_165
g8,cell_1972,cell_288
g3,cell_1972,cell_637
g10,cell_1972,cell_1013
g6,cell_1975,cell_1386
g5,cell_1986,cell_376
g9,cell_1986,cell_571
g11,cell_1986,cell_901
g6,cell_1986,cell_1270
g8,cell_1986,cell_1387
g2,cell_1990,cell_301
g9,cell_1990,cell_1786
g7,cell_1992,cell_142
g2,cell_1992,cell_229
g10,cell_1992,cell_859
g8,cell_1992,cell_875
g1,cell_1992,cell_1092
g9,cell_1993,cell_141
g11,cell_1994,cell_94
g10,cell_1994,cell_423
g5,cell_1994,cell_477
g2,cell_1994,cell_1028
g9,cell_1994,cell_1479
