Gene,StateA,StateB
S,cell_412,cell_1622
R2,cell_412,cell_1809
E,cell_412,cell_1898
N,cell_413,cell_299
E,cell_413,cell_328
s,cell_413,cell_338
T,cell_413,cell_342
R3,cell_413,cell_412
Z,cell_413,cell_447
S,cell_413,cell_722
z,cell_413,cell_1106
R2,cell_413,cell_1167
T,cell_415,cell_33
E,cell_415,cell_69
S,cell_415,cell_72
z,cell_415,cell_259
Z,cell_415,cell_304
R3,cell_415,cell_387
R2,cell_415,cell_560
N,cell_415,cell_668
s,cell_415,cell_2053
R2,cell_419,cell_73
Z,cell_419,cell_123
R3,cell_419,cell_139
z,cell_419,cell_205
s,cell_419,cell_233
T,cell_419,cell_278
E,cell_419,cell_315
S,cell_419,cell_995
N,cell_419,cell_1777
Z,cell_420,cell_72
E,cell_420,cell_92
T,cell_420,cell_273
S,cell_420,cell_304
R3,cell_420,cell_305
R2,cell_420,cell_433
z,cell_420,cell_436
N,cell_420,cell_2047
s,cell_420,cell_2146
S,cell_423,cell_123
T,cell_423,cell_261
R2,cell_423,cell_303
R3,cell_423,cell_384
z,cell_423,cell_424
s,cell_423,cell_568
E,cell_423,cell_733
N,cell_423,cell_840
Z,cell_423,cell_995
E,cell_424,cell_64
s,cell_424,cell_160
R2,cell_424,cell_304
z,cell_424,cell_423
S,cell_424,cell_433
Z,cell_424,cell_560
N,cell_424,cell_603
T,cell_424,cell_669
R3,cell_424,cell_1204
T,cell_430,cell_51
S,cell_430,cell_160
N,cell_430,cell_212
s,cell_430,cell_433
Z,cell_430,cell_457
z,cell_430,cell_540
R3,cell_430,cell_887
R2,cell_430,cell_2146
E,cell_430,cell_2409
z,cell_433,cell_123
R3,cell_433,cell_134
Z,cell_433,cell_205
R2,cell_433,cell_420
S,cell_433,cell_424
s,cell_433,cell_430
E,cell_433,cell_1049
N,cell_433,cell_1318
T,cell_433,cell_1968
T,cell_436,cell_54
Z,cell_436,cell_73
E,cell_436,cell_98
R2,cell_436,cell_123
s,cell_436,cell_124
R3,cell_436,cell_126
N,cell_436,cell_143
S,cell_436,cell_303
z,cell_436,cell_420
R3,cell_443,cell_154
N,cell_443,cell_157
Z,cell_443,cell_350
S,cell_443,cell_543
s,cell_443,cell_964
R2,cell_443,cell_1157
E,cell_443,cell_1185
T,cell_443,cell_1584
z,cell_443,cell_1896
T,cell_447,cell_21
N,cell_447,cell_40
E,cell_447,cell_256
Z,cell_447,cell_413
S,cell_447,cell_448
R3,cell_447,cell_495
z,cell_447,cell_794
R2,cell_447,cell_1248
s,cell_447,cell_3132
T,cell_448,cell_24
R2,cell_448,cell_102
z,cell_448,cell_103
S,cell_448,cell_447
R3,cell_448,cell_497
E,cell_448,cell_714
Z,cell_448,cell_722
N,cell_448,cell_771
s,cell_448,cell_1749
R3,cell_454,cell_0
N,cell_454,cell_59
z,cell_454,cell_302
S,cell_454,cell_1523
E,cell_454,cell_1834
R2,cell_454,cell_1919
Z,cell_454,cell_2794
s,cell_454,cell_2861
T,cell_454,cell_3808
S,cell_457,cell_203
s,cell_457,cell_205
z,cell_457,cell_233
T,cell_457,cell_355
Z,cell_457,cell_430
R3,cell_457,cell_474
R2,cell_457,cell_913
N,cell_457,cell_2144
E,cell_457,cell_2681
N,cell_463,cell_123
R2,cell_463,cell_143
T,cell_463,cell_216
E,cell_463,cell_248
R3,cell_463,cell_464
s,cell_463,cell_544
S,cell_463,cell_840
z,cell_463,cell_1318
Z,cell_463,cell_1777
N,cell_464,cell_122
R2,cell_464,cell_145
E,cell_464,cell_265
R3,cell_464,cell_463
s,cell_464,cell_588
S,cell_464,cell_599
z,cell_464,cell_848
Z,cell_464,cell_1315
T,cell_464,cell_1590
z,cell_471,cell_89
R3,cell_471,cell_128
E,cell_471,cell_187
s,cell_471,cell_204
N,cell_471,cell_255
T,cell_471,cell_478
Z,cell_471,cell_573
R2,cell_471,cell_951
S,cell_471,cell_1874
s,cell_474,cell_206
z,cell_474,cell_207
N,cell_474,cell_286
R2,cell_474,cell_312
T,cell_474,cell_357
S,cell_474,cell_385
R3,cell_474,cell_457
Z,cell_474,cell_887
E,cell_474,cell_2399
E,cell_475,cell_166
R2,cell_475,cell_355
S,cell_475,cell_484
R3,cell_475,cell_524
N,cell_475,cell_614
z,cell_475,cell_883
T,cell_475,cell_913
s,cell_475,cell_1420
Z,cell_475,cell_1422
R3,cell_478,cell_39
R2,cell_478,cell_344
z,cell_478,cell_345
S,cell_478,cell_354
T,cell_478,cell_471
N,cell_478,cell_480
s,cell_478,cell_505
Z,cell_478,cell_517
E,cell_478,cell_1063
S,cell_480,cell_19
T,cell_480,cell_255
R3,cell_480,cell_256
R2,cell_480,cell_352
N,cell_480,cell_478
E,cell_480,cell_495
Z,cell_480,cell_1898
s,cell_480,cell_2484
z,cell_480,cell_3080
s,cell_484,cell_33
z,cell_484,cell_39
N,cell_484,cell_118
Z,cell_484,cell_325
R3,cell_484,cell_345
S,cell_484,cell_475
R2,cell_484,cell_676
E,cell_484,cell_908
T,cell_484,cell_2053
Z,cell_485,cell_216
E,cell_485,cell_230
N,cell_485,cell_278
R2,cell_485,cell_607
z,cell_485,cell_622
s,cell_485,cell_712
T,cell_485,cell_1777
S,cell_485,cell_2348
R3,cell_485,cell_3112
N,cell_486,cell_33
s,cell_486,cell_118
z,cell_486,cell_213
Z,cell_486,cell_329
S,cell_486,cell_610
T,cell_486,cell_668
E,cell_486,cell_826
R2,cell_486,cell_961
R3,cell_486,cell_1699
E,cell_494,cell_61
T,cell_494,cell_76
N,cell_494,cell_140
Z,cell_494,cell_215
s,cell_494,cell_352
z,cell_494,cell_407
R3,cell_494,cell_2348
R2,cell_494,cell_2484
S,cell_494,cell_3112
T,cell_495,cell_190
s,cell_495,cell_411
Z,cell_495,cell_412
R3,cell_495,cell_447
E,cell_495,cell_480
S,cell_495,cell_497
z,cell_495,cell_638
N,cell_495,cell_1063
R2,cell_495,cell_1183
E,cell_497,cell_19
T,cell_497,cell_27
R2,cell_497,cell_110
s,cell_497,cell_228
R3,cell_497,cell_448
S,cell_497,cell_495
z,cell_497,cell_718
N,cell_497,cell_770
Z,cell_497,cell_1622
Z,cell_499,cell_27
S,cell_499,cell_191
E,cell_499,cell_238
s,cell_499,cell_366
z,cell_499,cell_395
R3,cell_499,cell_701
R2,cell_499,cell_1552
T,cell_499,cell_1622
N,cell_499,cell_1988
R2,cell_505,cell_140
T,cell_505,cell_204
R3,cell_505,cell_214
s,cell_505,cell_478
z,cell_505,cell_667
S,cell_505,cell_998
E,cell_505,cell_1355
Z,cell_505,cell_1702
N,cell_505,cell_2484
z,cell_506,cell_76
N,cell_506,cell_386
T,cell_506,cell_407
S,cell_506,cell_507
s,cell_506,cell_604
Z,cell_506,cell_605
R3,cell_506,cell_626
E,cell_506,cell_761
R2,cell_506,cell_1576
T,cell_507,cell_11
R2,cell_507,cell_173
N,cell_507,cell_206
E,cell_507,cell_266
s,cell_507,cell_286
S,cell_507,cell_506
Z,cell_507,cell_848
z,cell_507,cell_1315
R3,cell_507,cell_1400
R3,cell_517,cell_35
Z,cell_517,cell_478
T,cell_517,cell_573
R2,cell_517,cell_619
S,cell_517,cell_981
z,cell_517,cell_1001
E,cell_517,cell_1070
s,cell_517,cell_1702
N,cell_517,cell_1898
R3,cell_521,cell_209
N,cell_521,cell_210
s,cell_521,cell_360
Z,cell_521,cell_537
T,cell_521,cell_571
S,cell_521,cell_619
R2,cell_521,cell_981
z,cell_521,cell_1494
E,cell_521,cell_5637
N,cell_524,cell_290
T,cell_524,cell_312
S,cell_524,cell_345
z,cell_524,cell_354
R2,cell_524,cell_357
R3,cell_524,cell_475
s,cell_524,cell_1133
Z,cell_524,cell_1834
E,cell_524,cell_2794
s,cell_537,cell_133
T,cell_537,cell_207
N,cell_537,cell_241
R3,cell_537,cell_279
S,cell_537,cell_344
R2,cell_537,cell_354
z,cell_537,cell_357
Z,cell_537,cell_521
E,cell_537,cell_1845
s,cell_540,cell_123
R2,cell_540,cell_124
T,cell_540,cell_209
Z,cell_540,cell_233
E,cell_540,cell_245
z,cell_540,cell_430
N,cell_540,cell_544
S,cell_540,cell_568
R3,cell_540,cell_571
Z,cell_543,cell_18
R2,cell_543,cell_58
z,cell_543,cell_210
R3,cell_543,cell_217
S,cell_543,cell_443
E,cell_543,cell_645
T,cell_543,cell_1321
N,cell_543,cell_1494
s,cell_543,cell_1589
E,cell_544,cell_107
z,cell_544,cell_212
Z,cell_544,cell_235
R2,cell_544,cell_237
s,cell_544,cell_463
N,cell_544,cell_540
R3,cell_544,cell_588
S,cell_544,cell_600
T,cell_544,cell_710
s,cell_560,cell_203
S,cell_560,cell_205
R3,cell_560,cell_386
T,cell_560,cell_391
R2,cell_560,cell_415
Z,cell_560,cell_424
E,cell_560,cell_578
N,cell_560,cell_626
z,cell_560,cell_995
z,cell_568,cell_160
E,cell_568,cell_184
R2,cell_568,cell_258
T,cell_568,cell_262
s,cell_568,cell_423
S,cell_568,cell_540
R3,cell_568,cell_572
N,cell_568,cell_600
Z,cell_568,cell_1278
s,cell_571,cell_122
Z,cell_571,cell_207
T,cell_571,cell_521
R3,cell_571,cell_540
S,cell_571,cell_572
N,cell_571,cell_588
R2,cell_571,cell_589
z,cell_571,cell_887
E,cell_571,cell_4168
N,cell_572,cell_152
E,cell_572,cell_271
s,cell_572,cell_384
R3,cell_572,cell_568
S,cell_572,cell_571
R2,cell_572,cell_573
T,cell_572,cell_619
Z,cell_572,cell_951
z,cell_572,cell_1010
N,cell_573,cell_79
z,cell_573,cell_90
E,cell_573,cell_183
R3,cell_573,cell_258
Z,cell_573,cell_471
T,cell_573,cell_517
R2,cell_573,cell_572
s,cell_573,cell_586
S,cell_573,cell_589
N,cell_576,cell_22
s,cell_576,cell_187
E,cell_576,cell_204
z,cell_576,cell_763
S,cell_576,cell_766
Z,cell_576,cell_924
R2,cell_576,cell_1095
R3,cell_576,cell_1328
T,cell_576,cell_1355
T,cell_578,cell_46
Z,cell_578,cell_64
R3,cell_578,cell_68
R2,cell_578,cell_69
S,cell_578,cell_93
z,cell_578,cell_268
E,cell_578,cell_560
N,cell_578,cell_728
s,cell_578,cell_1525
s,cell_583,cell_68
R2,cell_583,cell_83
z,cell_583,cell_185
Z,cell_583,cell_194
T,cell_583,cell_223
E,cell_583,cell_385
R3,cell_583,cell_1525
S,cell_583,cell_2399
N,cell_583,cell_3907
S,cell_585,cell_68
R3,cell_585,cell_93
E,cell_585,cell_206
T,cell_585,cell_225
N,cell_585,cell_266
z,cell_585,cell_314
Z,cell_585,cell_383
R2,cell_585,cell_653
s,cell_585,cell_2399
S,cell_586,cell_126
Z,cell_586,cell_204
R3,cell_586,cell_303
z,cell_586,cell_306
R2,cell_586,cell_384
s,cell_586,cell_573
N,cell_586,cell_841
E,cell_586,cell_924
T,cell_586,cell_1702
S,cell_588,cell_152
T,cell_588,cell_210
R2,cell_588,cell_238
Z,cell_588,cell_242
s,cell_588,cell_464
R3,cell_588,cell_544
N,cell_588,cell_571
z,cell_588,cell_1321
E,cell_588,cell_1552
R3,cell_589,cell_124
s,cell_589,cell_126
N,cell_589,cell_238
z,cell_589,cell_311
R2,cell_589,cell_571
S,cell_589,cell_573
T,cell_589,cell_981
Z,cell_589,cell_1874
E,cell_589,cell_1988
Z,cell_599,cell_76
s,cell_599,cell_152
T,cell_599,cell_215
N,cell_599,cell_384
S,cell_599,cell_464
z,cell_599,cell_605
E,cell_599,cell_729
R3,cell_599,cell_840
R2,cell_599,cell_841
Z,cell_600,cell_31
R2,cell_600,cell_121
R3,cell_600,cell_152
z,cell_600,cell_159
E,cell_600,cell_295
S,cell_600,cell_544
N,cell_600,cell_568
s,cell_600,cell_840
T,cell_600,cell_2203
E,cell_603,cell_63
s,cell_603,cell_159
N,cell_603,cell_424
R3,cell_603,cell_605
Z,cell_603,cell_626
T,cell_603,cell_809
z,cell_603,cell_840
R2,cell_603,cell_1036
S,cell_603,cell_1318
R2,cell_604,cell_77
z,cell_604,cell_254
S,cell_604,cell_286
T,cell_604,cell_350
N,cell_604,cell_385
s,cell_604,cell_506
R3,cell_604,cell_1395
Z,cell_604,cell_1584
E,cell_604,cell_3907
E,cell_605,cell_269
Z,cell_605,cell_506
z,cell_605,cell_599
R3,cell_605,cell_603
S,cell_605,cell_848
T,cell_605,cell_964
N,cell_605,cell_1204
s,cell_605,cell_1584
R2,cell_605,cell_1996
R3,cell_607,cell_17
T,cell_607,cell_142
S,cell_607,cell_213
R2,cell_607,cell_485
z,cell_607,cell_610
N,cell_607,cell_708
s,cell_607,cell_714
Z,cell_607,cell_880
E,cell_607,cell_1749
R3,cell_610,cell_14
S,cell_610,cell_486
z,cell_610,cell_607
s,cell_610,cell_614
R2,cell_610,cell_622
T,cell_610,cell_874
Z,cell_610,cell_1219
N,cell_610,cell_1420
E,cell_610,cell_1751
E,cell_614,cell_103
R2,cell_614,cell_112
Z,cell_614,cell_117
S,cell_614,cell_118
R3,cell_614,cell_290
N,cell_614,cell_475
s,cell_614,cell_610
T,cell_614,cell_666
z,cell_614,cell_714
z,cell_619,cell_157
R3,cell_619,cell_262
E,cell_619,cell_272
Z,cell_619,cell_344
R2,cell_619,cell_517
S,cell_619,cell_521
T,cell_619,cell_572
s,cell_619,cell_1211
N,cell_619,cell_1896
R3,cell_622,cell_11
E,cell_622,cell_101
s,cell_622,cell_112
N,cell_622,cell_277
z,cell_622,cell_485
R2,cell_622,cell_610
Z,cell_622,cell_689
S,cell_622,cell_961
T,cell_622,cell_1400
R3,cell_626,cell_506
N,cell_626,cell_560
Z,cell_626,cell_603
R2,cell_626,cell_668
E,cell_626,cell_728
T,cell_626,cell_961
z,cell_626,cell_1267
s,cell_626,cell_1395
S,cell_626,cell_1400
R3,cell_637,cell_48
N,cell_637,cell_223
S,cell_637,cell_263
E,cell_637,cell_350
s,cell_637,cell_408
R2,cell_637,cell_638
z,cell_637,cell_1183
Z,cell_637,cell_1185
T,cell_637,cell_3907
s,cell_638,cell_44
T,cell_638,cell_82
z,cell_638,cell_495
R2,cell_638,cell_637
S,cell_638,cell_718
R3,cell_638,cell_794
Z,cell_638,cell_1107
N,cell_638,cell_1162
E,cell_638,cell_3080
R2,cell_645,cell_59
z,cell_645,cell_109
Z,cell_645,cell_263
s,cell_645,cell_264
E,cell_645,cell_543
S,cell_645,cell_1185
R3,cell_645,cell_1453
N,cell_645,cell_1919
T,cell_645,cell_2539
E,cell_653,cell_74
R3,cell_653,cell_94
Z,cell_653,cell_394
R2,cell_653,cell_585
S,cell_653,cell_763
z,cell_653,cell_766
N,cell_653,cell_1758
T,cell_653,cell_2793
s,cell_653,cell_3096
S,cell_662,cell_32
E,cell_662,cell_105
T,cell_662,cell_117
R2,cell_662,cell_212
z,cell_662,cell_237
R3,cell_662,cell_332
Z,cell_662,cell_666
s,cell_662,cell_2047
N,cell_662,cell_2146
E,cell_666,cell_106
z,cell_666,cell_115
R3,cell_666,cell_283
T,cell_666,cell_614
Z,cell_666,cell_662
s,cell_666,cell_874
N,cell_666,cell_913
S,cell_666,cell_1464
R2,cell_666,cell_2144
R3,cell_667,cell_33
R2,cell_667,cell_221
E,cell_667,cell_334
s,cell_667,cell_345
T,cell_667,cell_387
z,cell_667,cell_505
Z,cell_667,cell_787
S,cell_667,cell_1133
N,cell_667,cell_1699
E,cell_668,cell_81
z,cell_668,cell_114
N,cell_668,cell_415
T,cell_668,cell_486
R2,cell_668,cell_626
S,cell_668,cell_874
Z,cell_668,cell_1036
s,cell_668,cell_1464
R3,cell_668,cell_1576
s,cell_669,cell_158
z,cell_669,cell_261
R3,cell_669,cell_324
Z,cell_669,cell_391
T,cell_669,cell_424
E,cell_669,cell_681
N,cell_669,cell_809
R2,cell_669,cell_1370
S,cell_669,cell_1968
Z,cell_674,cell_213
N,cell_674,cell_260
s,cell_674,cell_328
z,cell_674,cell_329
E,cell_674,cell_338
S,cell_674,cell_880
R2,cell_674,cell_1094
T,cell_674,cell_1346
R3,cell_674,cell_1571
R3,cell_675,cell_140
R2,cell_675,cell_214
Z,cell_675,cell_261
S,cell_675,cell_278
E,cell_675,cell_375
z,cell_675,cell_391
s,cell_675,cell_392
T,cell_675,cell_995
N,cell_675,cell_2348
E,cell_676,cell_50
Z,cell_676,cell_158
T,cell_676,cell_203
R3,cell_676,cell_348
S,cell_676,cell_355
s,cell_676,cell_391
z,cell_676,cell_392
R2,cell_676,cell_484
N,cell_676,cell_2344
Z,cell_678,cell_37
z,cell_678,cell_38
T,cell_678,cell_184
S,cell_678,cell_244
E,cell_678,cell_262
R3,cell_678,cell_272
R2,cell_678,cell_299
N,cell_678,cell_1167
s,cell_678,cell_1682
s,cell_681,cell_38
Z,cell_681,cell_46
N,cell_681,cell_62
T,cell_681,cell_64
E,cell_681,cell_669
S,cell_681,cell_682
R3,cell_681,cell_686
R2,cell_681,cell_824
z,cell_681,cell_1682
z,cell_682,cell_4
Z,cell_682,cell_163
N,cell_682,cell_169
R2,cell_682,cell_243
S,cell_682,cell_681
R3,cell_682,cell_684
s,cell_682,cell_830
T,cell_682,cell_1049
E,cell_682,cell_1968
z,cell_684,cell_2
E,cell_684,cell_218
Z,cell_684,cell_225
N,cell_684,cell_264
T,cell_684,cell_383
R3,cell_684,cell_682
S,cell_684,cell_686
s,cell_684,cell_1919
R2,cell_684,cell_2861
z,cell_686,cell_3
N,cell_686,cell_45
T,cell_686,cell_193
E,cell_686,cell_324
R3,cell_686,cell_681
S,cell_686,cell_684
R2,cell_686,cell_1068
Z,cell_686,cell_1354
s,cell_686,cell_1658
R3,cell_687,cell_91
T,cell_687,cell_264
z,cell_687,cell_265
Z,cell_687,cell_266
S,cell_687,cell_269
N,cell_687,cell_383
R2,cell_687,cell_755
E,cell_687,cell_848
s,cell_687,cell_2539
E,cell_689,cell_169
z,cell_689,cell_216
s,cell_689,cell_217
Z,cell_689,cell_622
S,cell_689,cell_809
R2,cell_689,cell_1219
T,cell_689,cell_1318
R3,cell_689,cell_1589
N,cell_689,cell_1968
Z,cell_701,cell_24
z,cell_701,cell_105
R2,cell_701,cell_107
E,cell_701,cell_237
s,cell_701,cell_247
S,cell_701,cell_342
R3,cell_701,cell_499
T,cell_701,cell_722
N,cell_701,cell_1780
s,cell_705,cell_91
R2,cell_705,cell_105
z,cell_705,cell_107
E,cell_705,cell_212
S,cell_705,cell_294
Z,cell_705,cell_323
T,cell_705,cell_1453
N,cell_705,cell_2409
R3,cell_705,cell_2539
Z,cell_708,cell_54
T,cell_708,cell_73
S,cell_708,cell_214
R2,cell_708,cell_278
N,cell_708,cell_607
E,cell_708,cell_769
s,cell_708,cell_883
R3,cell_708,cell_998
z,cell_708,cell_1420
E,cell_710,cell_1
R2,cell_710,cell_56
N,cell_710,cell_209
R3,cell_710,cell_210
s,cell_710,cell_216
z,cell_710,cell_217
T,cell_710,cell_544
Z,cell_710,cell_712
S,cell_710,cell_2203
E,cell_712,cell_102
z,cell_712,cell_112
T,cell_712,cell_235
R3,cell_712,cell_241
N,cell_712,cell_279
S,cell_712,cell_406
s,cell_712,cell_485
Z,cell_712,cell_710
R2,cell_712,cell_714
R3,cell_714,cell_19
Z,cell_714,cell_56
T,cell_714,cell_115
S,cell_714,cell_256
E,cell_714,cell_448
s,cell_714,cell_607
z,cell_714,cell_614
R2,cell_714,cell_712
N,cell_714,cell_883
T,cell_718,cell_23
s,cell_718,cell_41
Z,cell_718,cell_59
R3,cell_718,cell_103
R2,cell_718,cell_263
E,cell_718,cell_290
z,cell_718,cell_497
S,cell_718,cell_638
N,cell_718,cell_2794
R2,cell_722,cell_1
E,cell_722,cell_56
s,cell_722,cell_57
N,cell_722,cell_300
S,cell_722,cell_413
Z,cell_722,cell_448
T,cell_722,cell_701
R3,cell_722,cell_1622
z,cell_722,cell_1860
R2,cell_724,cell_8
z,cell_724,cell_43
R3,cell_724,cell_57
Z,cell_724,cell_228
S,cell_724,cell_335
T,cell_724,cell_366
N,cell_724,cell_768
s,cell_724,cell_1622
E,cell_724,cell_1734
S,cell_726,cell_43
Z,cell_726,cell_44
R2,cell_726,cell_45
z,cell_726,cell_335
T,cell_726,cell_835
N,cell_726,cell_1068
s,cell_726,cell_1107
R3,cell_726,cell_1334
E,cell_726,cell_1697
Z,cell_728,cell_63
R2,cell_728,cell_81
S,cell_728,cell_251
T,cell_728,cell_267
N,cell_728,cell_578
E,cell_728,cell_626
z,cell_728,cell_759
R3,cell_728,cell_761
s,cell_728,cell_1129
S,cell_729,cell_265
z,cell_729,cell_269
s,cell_729,cell_270
R2,cell_729,cell_367
E,cell_729,cell_599
N,cell_729,cell_731
Z,cell_729,cell_738
R3,cell_729,cell_739
T,cell_729,cell_3214
T,cell_731,cell_3
z,cell_731,cell_193
s,cell_731,cell_271
E,cell_731,cell_384
N,cell_731,cell_729
R3,cell_731,cell_733
S,cell_731,cell_878
R2,cell_731,cell_924
Z,cell_731,cell_1095
z,cell_733,cell_64
s,cell_733,cell_184
Z,cell_733,cell_268
R2,cell_733,cell_340
E,cell_733,cell_423
R3,cell_733,cell_731
N,cell_733,cell_739
S,cell_733,cell_1678
T,cell_733,cell_1682
R2,cell_738,cell_22
T,cell_738,cell_61
E,cell_738,cell_76
S,cell_738,cell_316
Z,cell_738,cell_729
R3,cell_738,cell_759
z,cell_738,cell_761
s,cell_738,cell_930
N,cell_738,cell_1095
z,cell_739,cell_63
R2,cell_739,cell_65
S,cell_739,cell_248
s,cell_739,cell_295
R3,cell_739,cell_729
N,cell_739,cell_733
Z,cell_739,cell_759
E,cell_739,cell_840
T,cell_739,cell_849
S,cell_750,cell_48
s,cell_750,cell_101
z,cell_750,cell_102
R2,cell_750,cell_103
E,cell_750,cell_112
N,cell_750,cell_164
R3,cell_750,cell_263
T,cell_750,cell_323
Z,cell_750,cell_1453
T,cell_755,cell_43
E,cell_755,cell_178
z,cell_755,cell_366
R3,cell_755,cell_370
N,cell_755,cell_394
s,cell_755,cell_395
R2,cell_755,cell_687
S,cell_755,cell_835
Z,cell_755,cell_1758
S,cell_759,cell_250
N,cell_759,cell_268
R2,cell_759,cell_364
z,cell_759,cell_728
R3,cell_759,cell_738
Z,cell_759,cell_739
T,cell_759,cell_852
E,cell_759,cell_1267
s,cell_759,cell_1980
N,cell_761,cell_68
S,cell_761,cell_266
Z,cell_761,cell_269
T,cell_761,cell_408
E,cell_761,cell_506
R3,cell_761,cell_728
z,cell_761,cell_738
R2,cell_761,cell_838
s,cell_761,cell_3907
R2,cell_763,cell_68
R3,cell_763,cell_69
s,cell_763,cell_83
T,cell_763,cell_334
E,cell_763,cell_387
z,cell_763,cell_576
S,cell_763,cell_653
Z,cell_763,cell_807
N,cell_763,cell_838
Z,cell_766,cell_97
E,cell_766,cell_147
R2,cell_766,cell_314
S,cell_766,cell_576
z,cell_766,cell_653
N,cell_766,cell_803
R3,cell_766,cell_1258
T,cell_766,cell_1847
s,cell_766,cell_3458
R2,cell_768,cell_2
R3,cell_768,cell_52
T,cell_768,cell_97
E,cell_768,cell_125
s,cell_768,cell_302
N,cell_768,cell_724
S,cell_768,cell_903
Z,cell_768,cell_1847
z,cell_768,cell_2861
Z,cell_769,cell_52
z,cell_769,cell_162
E,cell_769,cell_708
s,cell_769,cell_771
S,cell_769,cell_905
R2,cell_769,cell_1254
T,cell_769,cell_1258
N,cell_769,cell_1749
R3,cell_769,cell_1847
Z,cell_770,cell_302
E,cell_770,cell_354
N,cell_770,cell_497
R3,cell_770,cell_771
S,cell_770,cell_1063
R2,cell_770,cell_1845
s,cell_770,cell_1847
z,cell_770,cell_2794
T,cell_770,cell_3458
S,cell_771,cell_40
z,cell_771,cell_166
Z,cell_771,cell_300
N,cell_771,cell_448
s,cell_771,cell_769
R3,cell_771,cell_770
E,cell_771,cell_883
R2,cell_771,cell_2744
T,cell_771,cell_4068
T,cell_787,cell_306
R2,cell_787,cell_324
Z,cell_787,cell_667
s,cell_787,cell_1001
E,cell_787,cell_1068
R3,cell_787,cell_1370
S,cell_787,cell_1594
N,cell_787,cell_1697
z,cell_787,cell_1702
Z,cell_790,cell_34
s,cell_790,cell_69
R3,cell_790,cell_83
N,cell_790,cell_792
T,cell_790,cell_908
R2,cell_790,cell_1525
E,cell_790,cell_2053
S,cell_790,cell_3094
z,cell_790,cell_5187
z,cell_792,cell_21
s,cell_792,cell_81
R3,cell_792,cell_82
S,cell_792,cell_106
N,cell_792,cell_790
T,cell_792,cell_794
Z,cell_792,cell_1128
R2,cell_792,cell_1129
E,cell_792,cell_1464
R2,cell_794,cell_48
S,cell_794,cell_103
E,cell_794,cell_118
z,cell_794,cell_447
R3,cell_794,cell_638
T,cell_794,cell_792
s,cell_794,cell_826
N,cell_794,cell_908
Z,cell_794,cell_1106
S,cell_803,cell_22
s,cell_803,cell_27
T,cell_803,cell_228
E,cell_803,cell_284
R2,cell_803,cell_316
R3,cell_803,cell_365
Z,cell_803,cell_366
N,cell_803,cell_766
z,cell_803,cell_1758
R2,cell_807,cell_193
E,cell_807,cell_306
S,cell_807,cell_394
R3,cell_807,cell_399
Z,cell_807,cell_763
N,cell_807,cell_835
z,cell_807,cell_924
T,cell_807,cell_1068
s,cell_807,cell_1524
E,cell_809,cell_62
s,cell_809,cell_154
R2,cell_809,cell_329
T,cell_809,cell_603
N,cell_809,cell_669
S,cell_809,cell_689
Z,cell_809,cell_961
R3,cell_809,cell_964
z,cell_809,cell_1094
S,cell_823,cell_52
E,cell_823,cell_260
s,cell_823,cell_299
N,cell_823,cell_338
T,cell_823,cell_340
z,cell_823,cell_824
R3,cell_823,cell_903
Z,cell_823,cell_905
R2,cell_823,cell_1682
S,cell_824,cell_243
T,cell_824,cell_399
R2,cell_824,cell_681
z,cell_824,cell_823
Z,cell_824,cell_904
R3,cell_824,cell_1068
s,cell_824,cell_1163
N,cell_824,cell_1334
E,cell_824,cell_1370
R3,cell_826,cell_44
T,cell_826,cell_81
R2,cell_826,cell_267
E,cell_826,cell_486
s,cell_826,cell_794
N,cell_826,cell_904
Z,cell_826,cell_1334
S,cell_826,cell_1751
z,cell_826,cell_3132
R2,cell_830,cell_0
S,cell_830,cell_38
E,cell_830,cell_51
Z,cell_830,cell_164
z,cell_830,cell_244
s,cell_830,cell_682
N,cell_830,cell_1453
R3,cell_830,cell_1919
T,cell_830,cell_2409
T,cell_831,cell_0
S,cell_831,cell_34
s,cell_831,cell_92
N,cell_831,cell_105
z,cell_831,cell_1780
E,cell_831,cell_2146
R2,cell_831,cell_2409
Z,cell_831,cell_3094
R3,cell_831,cell_3808
R2,cell_835,cell_269
z,cell_835,cell_367
R3,cell_835,cell_398
T,cell_835,cell_726
S,cell_835,cell_755
N,cell_835,cell_807
s,cell_835,cell_836
Z,cell_835,cell_838
E,cell_835,cell_1996
E,cell_836,cell_78
Z,cell_836,cell_82
z,cell_836,cell_191
S,cell_836,cell_395
s,cell_836,cell_835
T,cell_836,cell_1107
R3,cell_836,cell_1128
R2,cell_836,cell_1131
N,cell_836,cell_1524
z,cell_838,cell_22
T,cell_838,cell_44
R3,cell_838,cell_81
s,cell_838,cell_82
R2,cell_838,cell_761
N,cell_838,cell_763
Z,cell_838,cell_835
E,cell_838,cell_1576
S,cell_838,cell_1758
N,cell_840,cell_423
S,cell_840,cell_463
R3,cell_840,cell_599
s,cell_840,cell_600
z,cell_840,cell_603
E,cell_840,cell_739
T,cell_840,cell_1094
Z,cell_840,cell_1267
R2,cell_840,cell_1346
s,cell_841,cell_79
S,cell_841,cell_145
Z,cell_841,cell_181
E,cell_841,cell_367
N,cell_841,cell_586
R2,cell_841,cell_599
R3,cell_841,cell_1346
T,cell_841,cell_1571
z,cell_841,cell_1996
Z,cell_845,cell_14
E,cell_845,cell_43
s,cell_845,cell_58
T,cell_845,cell_178
